,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,KineticEnergy,Potential,Energy
1762,35.251,0.0,2.0,0.0,0.0,1.10319362,0.33166606,1.26053167,0.83357081,1.37453007,2.31317367,4.91583856,0.33318053,13.2801292,45.51986719,58.79999638
1763,35.271,0.0,2.0,0.0,0.0,1.12737979,0.34792344,1.15981537,0.79191208,1.47284503,2.31786701,4.91524189,0.13366302,13.07488253,45.72511401,58.79999655
1764,35.291,0.0,2.0,0.0,0.0,1.14964041,0.36334186,1.0669854,0.75029712,1.57112274,2.31843727,4.91212239,-0.07815204,12.91822888,45.88176776,58.79999664
1765,35.311,0.0,2.0,0.0,0.0,1.17013043,0.37793215,0.98246279,0.70935343,1.66930515,2.31465337,4.90565329,-0.30140275,12.8123466,45.98765007,58.79999667
1766,35.331,0.0,2.0,0.0,0.0,1.18900433,0.39172037,0.90598665,0.66989606,1.76731993,2.30630533,4.89514728,-0.5348484,12.75905115,46.0409455,58.79999665
1767,35.351,0.0,2.0,0.0,0.0,1.20641667,0.40474538,0.8371038,0.63273502,1.86508077,2.29320167,4.87999781,-0.77730401,12.75983824,46.04015834,58.79999658
1768,35.371,0.0,2.0,0.0,0.0,1.22252104,0.41705774,0.77556673,0.5985193,1.96248799,2.27516839,4.85958869,-1.02785925,12.81591299,45.98408346,58.79999646
1769,35.391,0.0,2.0,0.0,0.0,1.23746896,0.42871906,0.72134955,0.56775648,2.05942884,2.2520478,4.83326055,-1.28581824,12.92821433,45.87178196,58.79999629
1770,35.411,0.0,2.0,0.0,0.0,1.25141008,0.43980133,0.6745125,0.54088389,2.15577743,2.22369698,4.80032044,-1.55057308,13.09743784,45.70255824,58.79999608
1771,35.431,0.0,2.0,0.0,0.0,1.26449292,0.45038631,0.6351163,0.51833416,2.25139427,2.18998607,4.76004468,-1.82154974,13.32405592,45.4759399,58.79999582
1772,35.451,0.0,2.0,0.0,0.0,1.27686585,0.46056517,0.60321061,0.50055256,2.34612529,2.15079696,4.71166969,-2.09819441,13.60833348,45.19166202,58.7999955
1773,35.471,0.0,2.0,0.0,0.0,1.2886781,0.47043845,0.57885874,0.48801008,2.43980063,2.10602223,4.65436647,-2.3799826,13.95033784,44.84965729,58.79999513
1774,35.491,0.0,2.0,0.0,0.0,1.30008063,0.48011634,0.56215879,0.48120162,2.53223299,2.05556452,4.5872164,-2.66641221,14.34994292,44.45005177,58.79999469
1775,35.511,0.0,2.0,0.0,0.0,1.31122712,0.48971918,0.55325763,0.48065946,2.62321545,1.99933611,4.50917944,-2.95699649,14.80682747,43.99316671,58.79999418
1776,35.531,0.0,2.0,0.0,0.0,1.32227491,0.49937835,0.55235195,0.48696355,2.71251878,1.93725892,4.41906346,-3.25124384,15.32046729,43.47952628,58.79999357
1777,35.551,0.0,2.0,0.0,0.0,1.33338596,0.50923741,0.55968747,0.50076241,2.79988796,1.86926478,4.31548271,-3.54863867,15.89012026,42.90987258,58.79999284
1778,35.571,0.0,2.0,0.0,0.0,1.3447278,0.51945369,0.57555581,0.52279541,2.88503784,1.79529622,4.19680624,-3.84861594,16.51480342,42.28518856,58.79999197
1779,35.591,0.0,2.0,0.0,0.0,1.3564744,0.53020024,0.6002903,0.55391575,2.96764767,1.71530782,4.06109207,-4.15052762,17.19325973,41.6067312,58.79999093
1780,35.611,0.0,2.0,0.0,0.0,1.36880701,0.54166829,0.63426488,0.59511756,3.04735399,1.6292683,3.90599675,-4.45360053,17.92391259,40.87607706,58.79998965
1781,35.631,0.0,2.0,0.0,0.0,1.38191478,0.55407022,0.67787982,0.64755737,3.1237417,1.53716372,3.72866626,-4.75686914,18.70480384,40.09518423,58.79998807
1782,35.651,0.0,2.0,0.0,0.0,1.39599504,0.56764315,0.73154686,0.71257828,3.19633245,1.43900214,3.52558374,-5.05908603,19.53351041,39.26647568,58.79998609
1783,35.671,0.0,2.0,0.0,0.0,1.41125302,0.58265299,0.79564666,0.79171766,3.26456958,1.33482052,3.29238347,-5.35858245,20.4070326,38.39295098,58.79998357
1784,35.691,0.0,2.0,0.0,0.0,1.42790045,0.59939889,0.87046844,0.88669199,3.32779852,1.22469486,3.02360251,-5.65306817,21.32164492,37.47833541,58.79998033
1785,35.711,0.0,2.0,0.0,0.0,1.44615226,0.61821747,0.95608061,0.99934364,3.38524119,1.10875524,2.71237424,-5.93933063,22.27270011,36.52727596,58.79997607
1786,35.731,0.0,2.0,0.0,0.0,1.46621989,0.63948564,1.0520971,1.13156699,3.43596285,0.98720845,2.35000828,-6.21279815,23.25437598,35.54559442,58.79997039
1787,35.751,0.0,2.0,0.0,0.0,1.48829907,0.66361853,1.15724217,1.28518098,3.47883056,0.86037189,1.92542946,-6.46687904,24.25935134,34.54061139,58.79996272
1788,35.771,0.0,2.0,0.0,0.0,1.51254814,0.69105579,1.26869935,1.46133671,3.51246509,0.72872448,1.4246825,-6.69193035,25.2783775,33.52157479,58.79995229
1789,35.791,0.0,2.0,0.0,0.0,1.53905048,0.72222657,1.3812743,1.6584881,3.53519268,0.59298008,0.83153076,-6.8738334,26.29976525,32.50017294,58.79993819
1790,35.811,0.0,2.0,0.0,0.0,1.56775135,0.75748189,1.48627172,1.86905634,3.54501028,0.45418791,0.13011947,-6.99278333,27.30916249,31.49075706,58.79991955
1791,35.831,0.0,2.0,0.0,0.0,1.59836234,0.79696639,1.5695558,2.07730468,3.53960634,0.31385581,-0.69136491,-7.02309688,28.2902877,30.50960876,58.79989646
1792,35.851,0.0,2.0,0.0,0.0,1.63024914,0.8403907,1.61042941,2.25656673,3.51654165,0.17405207,-1.63307961,-6.93543381,29.22638369,29.57348797,58.79987166
1793,35.871,0.0,2.0,0.0,0.0,1.66234807,0.88676238,1.58680354,2.3652157,3.47366937,0.03737729,-2.66547349,-6.70745106,30.10341971,28.69643183,58.79985154
1794,35.891,0.0,2.0,0.0,0.0,1.69320019,0.93422612,1.48488341,2.35892161,3.40976119,-0.09331887,-3.72257891,-6.34074163,30.91599399,27.88385019,58.79984418
1795,35.911,0.0,2.0,0.0,0.0,1.72123244,0.98018514,1.30757314,2.21290452,3.32515684,-0.21554408,-4.72023817,-5.8691405,31.66707627,27.13277699,58.79985326
1796,35.931,0.0,2.0,0.0,0.0,1.74516111,1.02184989,1.07857205,1.93372662,3.22185139,-0.32778458,-5.58461969,-5.35184558,32.36642222,26.43345208,58.7998743
1797,35.951,0.0,2.0,0.0,0.0,1.76422506,1.05687068,0.82630151,1.55505376,3.10287734,-0.42968819,-6.28462352,-4.84393133,33.03056498,25.76933393,58.7998989
1798,35.971,0.0,2.0,0.0,0.0,1.77818367,1.08365619,0.57051363,1.11647823,2.97150822,-0.52181984,-6.82745859,-4.37831599,33.67792561,25.12199526,58.79992087
1799,35.991,0.0,2.0,0.0,0.0,1.78710863,1.10134623,0.32291795,0.64989715,2.8306724,-0.60520785,-7.23659349,-3.96964223,34.32649352,24.47344459,58.79993812
1800,36.012,0.0,2.0,0.0,0.0,1.79125575,1.1097752,0.07364403,0.15307219,2.6752034,-0.68460367,-7.55301626,-3.60190399,35.02531076,23.7746406,58.79995136
1801,36.032,0.0,2.0,0.0,0.0,1.79039957,1.10815142,-0.15777448,-0.3135455,2.52183403,-0.75357222,-7.77188205,-3.30349537,35.71921787,23.08074246,58.79996033
1802,36.052,0.0,2.0,0.0,0.0,1.78493333,1.09732627,-0.38889098,-0.76610767,2.36473509,-0.8170216,-7.92880133,-3.04841074,36.44842785,22.35153892,58.79996677
1803,36.072,0.0,2.0,0.0,0.0,1.77481758,1.0776341,-0.62472412,-1.19958734,2.20500613,-0.87576024,-8.03698782,-2.83076795,37.21785525,21.58211617,58.79997142
1804,36.092,0.0,2.0,0.0,0.0,1.75989784,1.04949609,-0.87037458,-1.6100611,2.04351627,-0.93047948,-8.10627175,-2.64560796,38.03036589,20.7696089,58.7999748
1805,36.112,0.0,2.0,0.0,0.0,1.73991944,1.013409,-1.13068198,-1.99386139,1.88096572,-0.98178268,-8.14403067,-2.48899439,38.88712679,19.91285043,58.79997721
1806,36.132,0.0,2.0,0.0,0.0,1.71454602,0.96994493,-1.40957397,-2.34714372,1.71792672,-1.03021018,-8.15592497,-2.35810609,39.78787943,19.01209943,58.79997886
1807,36.152,0.0,2.0,0.0,0.0,1.68337999,0.91975542,-1.70972186,-2.66578396,1.55487024,-1.07625819,-8.14650119,-2.25104596,40.73112124,18.06885861,58.79997985
1808,36.172,0.0,2.0,0.0,0.0,1.64598484,0.86357604,-2.03248841,-2.94547179,1.3921834,-1.12039159,-8.11960165,-2.16648817,41.71420754,17.0857727,58.79998024
1809,36.192,0.0,2.0,0.0,0.0,1.60190845,0.80222857,-2.37800089,-3.18188202,1.23018117,-1.16305083,-8.07858573,-2.10333091,42.73340488,16.06657516,58.79998004
1810,36.212,0.0,2.0,0.0,0.0,1.55070614,0.73661953,-2.74526311,-3.37088954,1.06911533,-1.20465325,-8.02640831,-2.06039922,43.78392056,15.01605868,58.79997924
1811,36.232,0.0,2.0,0.0,0.0,1.4919618,0.6677343,-3.13230355,-3.50877735,0.90918273,-1.24558946,-7.96560242,-2.03621815,44.85992516,13.94005268,58.79997783
1812,36.252,0.0,2.0,0.0,0.0,1.42530592,0.59662719,-3.53637047,-3.59242628,0.7505345,-1.28621568,-7.8981989,-2.0288325,45.95457494,12.84540087,58.79997581
1813,36.272,0.0,2.0,0.0,0.0,1.35042902,0.52440821,-3.95417882,-3.61943754,0.59328723,-1.32684289,-7.82561369,-2.03567704,47.0600344,11.73993876,58.79997316
1814,36.292,0.0,2.0,0.0,0.0,1.26708966,0.4522282,-4.38219769,-3.58817805,0.43753659,-1.36772352,-7.74852046,-2.05346883,48.1674909,10.63247897,58.79996987
1815,36.312,0.0,2.0,0.0,0.0,1.1751164,0.38126406,-4.816955,-3.49771071,0.28337346,-1.40903615,-7.66672743,-2.07811164,49.26714659,9.53281932,58.79996591
1816,36.332,0.0,2.0,0.0,0.0,1.07440388,0.31270653,-5.25533006,-3.34761021,0.13090249,-1.45086793,-7.57905899,-2.1045675,50.34816382,8.45179738,58.7999612
1817,36.352,0.0,2.0,0.0,0.0,0.96490389,0.24775253,-5.69479235,-3.13764453,-0.01973716,-1.49319416,-7.4832416,-2.12666065,51.39853174,7.40142386,58.7999556
1818,36.372,0.0,2.0,0.0,0.0,0.84661334,0.18760451,-6.13352565,-2.86734689,-0.16834898,-1.53585305,-7.37577822,-2.13675011,52.40481028,6.39513857,58.79994885
1819,36.392,0.0,2.0,0.0,0.0,0.71956229,0.13347828,-6.57031665,-2.53551729,-0.31465421,-1.57851308,-7.25181716,-2.12523635,53.35169527,5.44824525,58.79994052
1820,36.412,0.0,2.0,0.0,0.0,0.5838066,0.08662094,-7.00401771,-2.13979495,-0.45826449,-1.62062854,-7.1050529,-2.07988498,54.2213424,4.57858751,58.79992991
1821,36.432,0.0,2.0,0.0,0.0,0.43943268,0.04833952,-7.43240025,-1.67642622,-0.59865179,-1.66137723,-6.92774531,-1.98499112,54.99241163,3.8075043,58.79991593
1822,36.452,0.0,2.0,0.0,0.0,0.28658728,0.02003856,-7.85043353,-1.14015416,-0.73511626,-1.69957317,-6.71083639,-1.82020802,55.63887019,3.16102677,58.79989696
1823,36.472,0.0,2.0,0.0,0.0,0.12555786,0.00325526,-8.2477892,-0.52406012,-0.86675878,-1.73355248,-6.4441276,-1.55878877,56.1286343,2.67123667,58.79987096
1824,36.492,0.0,2.0,0.0,0.0,-0.04305766,-0.00033925,-8.60375334,0.1786761,-0.99247908,-1.76105121,-6.1176769,-1.16697782,56.42215228,2.37768393,58.79983622
1825,36.512,0.0,2.0,0.0,0.0,-0.21806379,0.01098019,-8.87896238,0.96680838,-1.11103431,-1.77912799,-5.72727942,-0.61054602,56.47259368,2.3271997,58.79979338
1826,36.532,0.0,2.0,0.0,0.0,-0.39727583,0.0387623,-9.01275818,1.81966658,-1.22120984,-1.78425422,-5.28271883,0.12926239,56.23241172,2.56733795,58.79974966
1827,36.552,0.0,2.0,0.0,0.0,-0.57717011,0.08388798,-8.93635984,2.68932719,-1.32217467,-1.77284681,-4.81380393,1.03325416,55.66566516,3.13405635,58.79972151
1828,36.572,0.0,2.0,0.0,0.0,-0.75303856,0.14594198,-8.60804206,3.49942994,-1.41393028,-1.74237026,-4.37041402,2.01826066,54.75914642,4.04057882,58.79972524
1829,36.592,0.0,2.0,0.0,0.0,-0.91997682,0.22296424,-8.05363397,4.17641033,-1.49748848,-1.69242918,-4.00024488,2.95855958,53.52922858,5.27053219,58.79976077
1830,36.612,0.0,2.0,0.0,0.0,-1.07421447,0.31189931,-7.35426848,4.68898475,-1.57455589,-1.62498481,-3.72204552,3.75593937,52.01627308,6.78353778,58.79981086
1831,36.632,0.0,2.0,0.0,0.0,-1.21378958,0.40948372,-6.59984357,5.045855,-1.64693032,-1.54342721,-3.52765343,4.36935817,50.27710867,8.52274972,58.79985839
1832,36.652,0.0,2.0,0.0,0.0,-1.33828116,0.51288627,-5.85418743,5.27584331,-1.71608409,-1.45139451,-3.39646126,4.80680435,48.37367511,10.4262208,58.79989591
1833,36.672,0.0,2.0,0.0,0.0,-1.44822041,0.61988027,-5.14884759,5.40934839,-1.78306988,-1.35210846,-3.30798466,5.09956528,46.36000505,12.43991802,58.79992307
1834,36.692,0.0,2.0,0.0,0.0,-1.54458246,0.72877703,-4.49660277,5.46967803,-1.84858506,-1.24815155,-3.24716959,5.27986401,44.27894428,14.52099796,58.79994224
1835,36.712,0.0,2.0,0.0,0.0,-1.62847169,0.8382896,-3.900617,5.47330604,-1.91307427,-1.14148849,-3.20395111,5.37492628,42.16351363,16.63644226,58.79995588
1836,36.732,0.0,2.0,0.0,0.0,-1.70098153,0.94740769,-3.35859158,5.43169589,-1.97681757,-1.03358371,-3.17178183,5.40683661,40.03876986,18.76119592,58.79996578
1837,36.752,0.0,2.0,0.0,0.0,-1.76314478,1.0553096,-2.86630915,5.352721,-2.03999094,-0.92552038,-3.14650497,5.39256123,37.92378022,20.87619292,58.79997313
1838,36.772,0.0,2.0,0.0,0.0,-1.81592077,1.16130553,-2.41979307,5.24192171,-2.10270463,-0.81809483,-3.1255042,5.34459452,35.83330442,22.9666743,58.79997873
1839,36.792,0.0,2.0,0.0,0.0,-1.86019903,1.26480229,-2.01587527,5.10346329,-2.16502669,-0.71188872,-3.1070972,5.27207868,33.77897863,25.02100445,58.79998309
1840,36.812,0.0,2.0,0.0,0.0,-1.89680965,1.3652821,-1.65206092,4.94074588,-2.22699722,-0.60732357,-3.09014983,5.18178471,31.77009695,27.0298896,58.79998655
1841,36.832,0.0,2.0,0.0,0.0,-1.92653411,1.46229055,-1.32630258,4.75675031,-2.2886369,-0.50470157,-3.07384735,5.07877797,29.8141376,28.98585172,58.79998932
1842,36.852,0.0,2.0,0.0,0.0,-1.95011403,1.55543013,-1.03683278,4.5542316,-2.34995206,-0.4042363,-3.05756474,4.96684146,27.91713197,30.88285959,58.79999156
1843,36.872,0.0,2.0,0.0,0.0,-1.96825682,1.6443568,-0.7820439,4.33581861,-2.41093774,-0.30607601,-3.04079611,4.84876345,26.08393181,32.71606155,58.79999337
1844,36.892,0.0,2.0,0.0,0.0,-1.98163866,1.72877804,-0.56039115,4.1040569,-2.47157975,-0.21032154,-3.02311989,4.72654675,24.31840967,34.48158515,58.79999482
1845,36.912,0.0,2.0,0.0,0.0,-1.99090521,1.80845139,-0.37031512,3.86141062,-2.53185618,-0.1170404,-3.00418423,4.60157383,22.62361495,36.17638102,58.79999597
1846,36.932,0.0,2.0,0.0,0.0,-1.99667071,1.88318267,-0.2101828,3.6102437,-2.59173879,-0.02627776,-2.98370437,4.47473735,21.00190125,37.79809563,58.79999688
1847,36.952,0.0,2.0,0.0,0.0,-1.99951608,1.95282365,-0.07825311,3.35278379,-2.6511943,0.06193499,-2.96146368,4.34655258,19.45503459,39.34496299,58.79999757
1848,36.972,0.0,2.0,0.0,0.0,-1.99998645,2.01726905,0.02733995,3.09108782,-2.71018582,0.14757368,-2.93731705,4.21724723,17.9842885,40.81570959,58.7999981
1849,36.992,0.0,2.0,0.0,0.0,-1.99858865,2.0764527,0.10858176,2.82700259,-2.76867429,0.23061647,-2.91118982,4.08684464,16.59052947,42.209469,58.79999848
1850,37.012,0.0,2.0,0.0,0.0,-1.99578893,2.13034311,0.16756323,2.56213956,-2.82661984,0.31104041,-2.88307605,3.95522746,15.27429417,43.52570457,58.79999875
1851,37.032,0.0,2.0,0.0,0.0,-1.99201115,2.17893853,0.2064513,2.29784903,-2.88398311,0.38881931,-2.85302895,3.82219994,14.03585941,44.76413951,58.79999893
1852,37.052,0.0,2.0,0.0,0.0,-1.98763559,2.22226171,0.22746177,2.03521323,-2.94072636,0.46392253,-2.82115126,3.68753082,12.87530488,45.92469416,58.79999904
1853,37.072,0.0,2.0,0.0,0.0,-1.98299838,2.26035451,0.23282197,1.77503885,-2.99681434,0.53631472,-2.78757738,3.55099717,11.79256876,47.00743035,58.79999911
1854,37.092,0.0,2.0,0.0,0.0,-1.97839162,2.29327259,0.22474268,1.51786878,-3.05221479,0.6059562,-2.75245806,3.41240856,10.78749624,48.0125029,58.79999915
1855,37.112,0.0,2.0,0.0,0.0,-1.97406402,2.32108026,0.20538163,1.26399264,-3.10689866,0.67280384,-2.71593846,3.27163287,9.85988116,48.940118,58.79999916
1856,37.132,0.0,2.0,0.0,0.0,-1.9702221,2.34384562,0.17681901,1.01347546,-3.16083977,0.73681237,-2.67814262,3.12860298,9.00950097,49.7904982,58.79999917
1857,37.152,0.0,2.0,0.0,0.0,-1.9670316,2.36163609,0.14102613,0.76618405,-3.21401422,0.79793591,-2.6391537,2.98332575,8.23614556,50.56385361,58.79999917
1858,37.172,0.0,2.0,0.0,0.0,-1.96461907,2.37451426,0.09985432,0.5218241,-3.2663991,0.85612973,-2.59900212,2.83587689,7.53964054,51.26035863,58.79999917
1859,37.192,0.0,2.0,0.0,0.0,-1.96307354,2.38253418,0.05503448,0.27995916,-3.31797087,0.91135213,-2.55764316,2.6864077,6.9198654,51.88013377,58.79999917
1860,37.212,0.0,2.0,0.0,0.0,-1.96244807,2.38573801,0.00822611,0.04001102,-3.36870306,0.9635663,-2.51492543,2.53515617,6.37676764,52.42323154,58.79999917
1861,37.232,0.0,2.0,0.0,0.0,-1.96276112,2.38415318,-0.03890254,-0.19878416,-3.41856339,1.01274222,-2.47052082,2.3824869,5.91037274,52.88962644,58.79999918
1862,37.252,0.0,2.0,0.0,0.0,-1.96399804,2.37779024,-0.08457608,-0.43742051,-3.46751042,1.05885833,-2.42383381,2.22892752,5.52078903,53.27921014,58.79999917
1863,37.272,0.0,2.0,0.0,0.0,-1.96611226,2.36664145,-0.12691872,-0.67709222,-3.51548966,1.10190302,-2.37392872,2.07516553,5.20820589,53.59179326,58.79999915
1864,37.292,0.0,2.0,0.0,0.0,-1.96902589,2.35067975,-0.16413166,-0.91898185,-3.56242885,1.14187603,-2.31958701,1.92193211,4.9728869,53.82711222,58.79999912
1865,37.312,0.0,2.0,0.0,0.0,-1.9726284,2.32985739,-0.19474742,-1.16397511,-3.60823144,1.17879047,-2.25947477,1.76984026,4.81516269,53.98483634,58.79999903
1866,37.332,0.0,2.0,0.0,0.0,-1.97677326,2.3041042,-0.21750059,-1.41268321,-3.65276734,1.21267536,-2.19212032,1.61940764,4.73542648,54.0645724,58.79999888
1867,37.352,0.0,2.0,0.0,0.0,-1.98127505,2.27332833,-0.23059315,-1.66596921,-3.69586232,1.24357728,-2.11531326,1.47141774,4.7341235,54.06587513,58.79999863
1868,37.372,0.0,2.0,0.0,0.0,-1.98590982,2.23742257,-0.23125437,-1.9251211,-3.73728912,1.27155909,-2.02548944,1.32710315,4.81169003,53.9883082,58.79999823
1869,37.392,0.0,2.0,0.0,0.0,-1.99041447,2.19627262,-0.21682368,-2.19069633,-3.77675793,1.29669807,-1.91850427,1.18746344,4.96844548,53.83155214,58.79999763
1870,37.412,0.0,2.0,0.0,0.0,-1.99447642,2.14976211,-0.1857251,-2.46163469,-3.81389642,1.3190875,-1.79077018,1.05266976,5.20455529,53.59544143,58.79999672
1871,37.432,0.0,2.0,0.0,0.0,-1.99772428,2.09778588,-0.13554769,-2.73651572,-3.84822712,1.33883509,-1.63744294,0.9229947,5.52001503,53.27998038,58.79999541
1872,37.452,0.0,2.0,0.0,0.0,-1.99973748,2.04028355,-0.06230185,-3.01336442,-3.87916647,1.35604856,-1.45124188,0.798948,5.91433376,52.88565986,58.79999362
1873,37.472,0.0,2.0,0.0,0.0,-2.00004913,1.9772715,0.0358798,-3.28697629,-3.90602249,1.37082286,-1.22703079,0.67926162,6.3862507,52.41374055,58.79999125
1874,37.492,0.0,2.0,0.0,0.0,-1.99813756,1.90887706,0.15984619,-3.55004399,-3.92798072,1.38322934,-0.96132813,0.56154626,6.93392455,51.86606372,58.79998828
1875,37.512,0.0,2.0,0.0,0.0,-1.99346418,1.83539599,0.31155928,-3.79383866,-3.94416051,1.3932827,-0.64973445,0.44313164,7.55440072,51.24558416,58.79998488
1876,37.532,0.0,2.0,0.0,0.0,-1.98550859,1.75732483,0.48843338,-4.00735085,-3.9536891,1.40091718,-0.29576666,0.31911762,8.24337098,50.5566104,58.79998138
1877,37.552,0.0,2.0,0.0,0.0,-1.97379058,1.6753698,0.68628073,-4.18071961,-3.95576885,1.40597566,0.09229256,0.18450718,8.99597926,49.80399898,58.79997824
1878,37.572,0.0,2.0,0.0,0.0,-1.95794155,1.59041446,0.90060133,-4.30656145,-3.94983302,1.40820057,0.50346496,0.0351781,9.80613438,48.9938416,58.79997598
1879,37.592,0.0,2.0,0.0,0.0,-1.93771648,1.50343403,1.12322361,-4.38311676,-3.9356107,1.40726371,0.91885671,-0.13187166,10.66751581,48.13245906,58.79997486
1880,37.612,0.0,2.0,0.0,0.0,-1.91299168,1.41540022,1.34893127,-4.41325381,-3.9131489,1.40280601,1.32361547,-0.31683507,11.57438358,47.22559128,58.79997486
1881,37.632,0.0,2.0,0.0,0.0,-1.8837611,1.32717468,1.57375804,-4.40323348,-3.88281134,1.39448217,1.70552812,-0.51803513,12.521183,46.27879269,58.79997569
1882,37.652,0.0,2.0,0.0,0.0,-1.85007744,1.23946807,1.79417046,-4.36254266,-3.84515982,1.38199779,2.05435156,-0.73233571,13.50375103,45.29622597,58.799977
1883,37.672,0.0,2.0,0.0,0.0,-1.81202235,1.15282988,2.01021359,-4.29846312,-3.80087216,1.36512498,2.36768134,-0.95619915,14.51898783,44.28099061,58.79997844
1884,37.692,0.0,2.0,0.0,0.0,-1.76968707,1.0676556,2.22258442,-4.21674058,-3.75067626,1.34370676,2.64579983,-1.18638603,15.56427561,43.23570416,58.79997978
1885,37.712,0.0,2.0,0.0,0.0,-1.723146,0.98423398,2.43147645,-4.12291712,-3.69527625,1.3176482,2.88939003,-1.41993839,16.63766154,42.16231935,58.79998089
1886,37.732,0.0,2.0,0.0,0.0,-1.67245154,0.9027865,2.63782361,-4.02006169,-3.63532196,1.28690387,3.10135825,-1.65458991,17.73755006,41.06243167,58.79998174
1887,37.752,0.0,2.0,0.0,0.0,-1.61763968,0.82349083,2.84285294,-3.90884028,-3.57140239,1.25146693,3.28574211,-1.88882048,18.86229461,39.93768767,58.79998229
1888,37.772,0.0,2.0,0.0,0.0,-1.55873413,0.74650536,3.04719094,-3.78922526,-3.50404021,1.21135857,3.44610159,-2.12154769,20.01009074,38.78989183,58.79998257
1889,37.792,0.0,2.0,0.0,0.0,-1.49575184,0.67199053,3.25080188,-3.66103103,-3.43369083,1.16661853,3.58541683,-2.3519878,21.17896076,37.62102185,58.79998261
1890,37.812,0.0,2.0,0.0,0.0,-1.4287115,0.60012175,3.45320474,-3.52367068,-3.3607468,1.11729796,3.70646504,-2.57966087,22.36670568,36.43327676,58.79998244
1891,37.832,0.0,2.0,0.0,0.0,-1.35764359,0.53109565,3.65352805,-3.37610156,-3.28554372,1.06345398,3.81194394,-2.80436946,23.57086682,35.22911527,58.79998209
1892,37.852,0.0,2.0,0.0,0.0,-1.28260058,0.46513293,3.85044831,-3.21703913,-3.20836485,1.00514539,3.90443932,-3.0261379,24.78872499,34.01125661,58.7999816
1893,37.872,0.0,2.0,0.0,0.0,-1.20366727,0.40247874,4.04212609,-3.04521046,-3.12944412,0.94242905,3.98641997,-3.24515481,26.01733198,32.78264902,58.799981
1894,37.892,0.0,2.0,0.0,0.0,-1.12097119,0.34340036,4.22618566,-2.85954637,-3.0489677,0.87535704,4.06028433,-3.46172935,27.25356481,31.54641552,58.79998033
1895,37.912,0.0,2.0,0.0,0.0,-1.03469301,0.2881823,4.39972429,-2.65932405,-2.96707424,0.80397446,4.12843432,-3.67625478,28.49419867,30.30578095,58.79997962
1896,37.932,0.0,2.0,0.0,0.0,-0.94507653,0.23711866,4.55935064,-2.4442914,-2.88385378,0.72831806,4.19334435,-3.88916673,29.73599667,29.06398224,58.79997892
1897,37.952,0.0,2.0,0.0,0.0,-0.8524377,0.19050279,4.70125058,-2.21478739,-2.79934561,0.64841587,4.25761581,-4.10088984,30.97581502,27.82416323,58.79997825
1898,37.972,0.0,2.0,0.0,0.0,-0.75717219,0.14861444,4.82128296,-1.97185695,-2.71353532,0.56428807,4.32401313,-4.31177013,32.21072022,26.58925743,58.79997765
1899,37.992,0.0,2.0,0.0,0.0,-0.65976061,0.11170465,4.91511699,-1.71735028,-2.62635145,0.47594936,4.39547039,-4.52199064,33.43811314,25.361864,58.79997713
1900,38.012,0.0,2.0,0.0,0.0,-0.56077067,0.0799789,4.97839766,-1.45399188,-2.53766219,0.38341319,4.47507622,-4.73147565,34.6558523,24.14412442,58.79997672
1901,38.032,0.0,2.0,0.0,0.0,-0.46085567,0.05357926,5.00695244,-1.18540483,-2.44727286,0.28669799,4.56601585,-4.93978496,35.86236678,22.93760961,58.79997639
1902,38.052,0.0,2.0,0.0,0.0,-0.36074877,0.03256667,4.99700525,-0.9160756,-2.35492472,0.18583547,4.67148943,-5.14601071,37.05674782,21.74322831,58.79997613
1903,38.072,0.0,2.0,0.0,0.0,-0.26125271,0.01690456,4.94540326,-0.6512497,-2.2602959,0.080881,4.79458617,-5.34868387,38.23880759,20.56116829,58.79997588
1904,38.092,0.0,2.0,0.0,0.0,-0.16322543,0.00644534,4.84981191,-0.39675414,-2.16300503,-0.02807449,4.93814252,-5.54570536,39.40909448,19.39088111,58.79997559
1905,38.112,0.0,2.0,0.0,0.0,-0.06756199,0.00092112,4.70887008,-0.15875083,-2.06261788,-0.14089144,5.10458068,-5.73430992,40.56885668,18.23111849,58.79997517
1906,38.132,0.0,2.0,0.0,0.0,0.02482579,-6.008e-05,4.52227032,0.05656453,-1.9586572,-0.25736831,5.29575557,-5.9110694,41.71994851,17.08002602,58.79997453
1907,38.152,0.0,2.0,0.0,0.0,0.11303045,0.00298836,4.29074673,0.24329495,-1.8506154,-0.3772287,5.51282988,-6.07193251,42.86467881,15.93529476,58.79997357
1908,38.172,0.0,2.0,0.0,0.0,0.19616876,0.00944096,4.01596508,0.3961779,-1.73796929,-0.50010947,5.75619173,-6.21228868,44.00560315,14.79436904,58.79997218
1909,38.192,0.0,2.0,0.0,0.0,0.2733983,0.01857599,3.700301,0.51088913,-1.62019574,-0.62555019,6.02544555,-6.32702938,45.14526504,13.65470521,58.79997025
1910,38.212,0.0,2.0,0.0,0.0,0.34392872,0.0295969,3.3465359,0.58429219,-1.49678699,-0.75298353,6.31946464,-6.4105731,46.28589038,12.51407727,58.79996765
1911,38.232,0.0,2.0,0.0,0.0,0.40702599,0.04165784,2.95746964,0.614606,-1.36726396,-0.88172531,6.63652283,-6.45680019,47.42903563,11.37092858,58.79996421
