,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,KineticEnergy,Potential,Energy
2469,49.396,0.0,4.0,0.0,0.0,-0.00113058,2.99313937,0.00101756,8.305e-05,-0.00301849,1.98725988,0.00058448,0.00013754,-0.00538747,0.98236144,0.00574848,0.00013557,-0.00774742,-0.02155688,0.01102285,0.00010118,-0.0101422,-1.02449488,0.01203543,6.97e-05,-0.01354099,-2.0264497,0.02257841,1.612e-05,-0.01804687,-3.02741984,0.02441206,2.39e-06,0.00070328,38.52840974,38.52911303
2470,49.416,0.0,4.0,0.0,0.0,-0.00111704,2.9931407,0.00033381,3.819e-05,-0.00300749,1.98726222,0.00053318,7.838e-05,-0.00526821,0.98236402,0.00617495,0.00010546,-0.00752339,-0.02155454,0.01137016,0.0001238,-0.00990114,-1.02449284,0.01208579,0.00013325,-0.01308639,-2.02644865,0.02287464,9.261e-05,-0.01755112,-3.02741915,0.02516693,7.229e-05,0.00073528,38.52837056,38.52910584
2471,49.436,0.0,4.0,0.0,0.0,-0.00111723,2.99314093,-0.0003506,-4.23e-06,-0.00299646,1.98726296,0.00058687,9.12e-06,-0.00514071,0.9823654,0.00657054,3.717e-05,-0.00729316,-0.02155237,0.01164323,8.366e-05,-0.00965832,-1.02448996,0.01221139,0.00014058,-0.01262663,-2.0264461,0.02309416,0.0001539,-0.0170404,-3.02741675,0.02590917,0.00016605,0.00076651,38.52833183,38.52909834
2472,49.456,0.0,4.0,0.0,0.0,-0.00113083,2.99314099,-0.00100003,1.596e-05,-0.0029834,1.98726319,0.00073471,2.415e-05,-0.00500568,0.98236591,0.00692708,2.679e-05,-0.00705821,-0.02155116,0.01184279,4.931e-05,-0.00941223,-1.02448753,0.01241442,0.00010334,-0.01216323,-2.02644303,0.02323865,0.00013747,-0.01651498,-3.02741315,0.02663627,0.00016629,0.00079674,38.52829379,38.52909053
2473,49.476,0.0,4.0,0.0,0.0,-0.00115676,2.99314152,-0.00157868,3.39e-05,-0.00296655,1.98726405,0.00096164,6.072e-05,-0.00486396,0.9823669,0.00723823,7.574e-05,-0.00681998,-0.02154989,0.01197185,8.288e-05,-0.0091613,-1.02448567,0.0126941,8.317e-05,-0.01169768,-2.02644111,0.02331138,4.73e-05,-0.0159752,-3.02741114,0.02734583,2.066e-05,0.00082576,38.52825667,38.52908243
2474,49.496,0.0,4.0,0.0,0.0,-0.00119327,2.99314231,-0.00205253,4.533e-05,-0.00294452,1.98726549,0.00125015,7.667e-05,-0.00471652,0.98236867,0.00749956,8.554e-05,-0.00657984,-0.02154819,0.01203505,6.779e-05,-0.00890404,-1.02448446,0.01304645,2.74e-05,-0.01123134,-2.02644115,0.02331672,-4.51e-05,-0.01542142,-3.02741211,0.02803619,-9.822e-05,0.0008534,38.52822064,38.52907404
2475,49.516,0.0,4.0,0.0,0.0,-0.00123795,2.99314316,-0.00239164,2.761e-05,-0.00291627,1.98726666,0.00158167,2.432e-05,-0.00456437,0.98236961,0.00770864,-5.89e-06,-0.00633903,-0.02154785,0.01203902,-4.076e-05,-0.00863906,-1.02448482,0.01346506,-6.117e-05,-0.01076553,-2.02644254,0.02326035,-8.55e-05,-0.01485403,-3.02741427,0.02870513,-0.00010555,0.00087947,38.52818591,38.52906538
2476,49.536,0.0,4.0,0.0,0.0,-0.00128787,2.99314294,-0.00257211,-5.315e-05,-0.0028811,1.98726593,0.00193806,-9.966e-05,-0.00440856,0.98236826,0.00786503,-0.00012347,-0.00609867,-0.02154961,0.01199232,-0.00012389,-0.00836512,-1.0244866,0.01394128,-0.0001087,-0.01030141,-2.02644442,0.02314921,-0.00010341,-0.01427352,-3.02741635,0.02934945,-0.00011232,0.00090388,38.52815259,38.52905647
2477,49.556,0.0,4.0,0.0,0.0,-0.00133966,2.99314144,-0.00257729,-7.7e-05,-0.0028387,1.98726328,0.00230316,-0.00013809,-0.00425015,0.98236521,0.00796987,-0.00016222,-0.00585967,-0.02155247,0.01190455,-0.00015671,-0.00808117,-1.02448908,0.01446403,-0.00014325,-0.00983999,-2.02644686,0.02299111,-0.00014708,-0.01368039,-3.02741914,0.02996613,-0.00017145,0.00092655,38.52812077,38.52904732
2478,49.576,0.0,4.0,0.0,0.0,-0.00138973,2.99314049,-0.00239927,-1.373e-05,-0.00278902,1.9872613,0.00266332,-5.108e-05,-0.00409013,0.98236246,0.00802548,-0.00010255,-0.00562276,-0.02155566,0.011786,-0.00015425,-0.00778641,-1.02449247,0.01502062,-0.00019288,-0.00938214,-2.0264505,0.02279455,-0.00021705,-0.01307522,-3.0274233,0.03055242,-0.00024599,0.00094751,38.52809045,38.52903796
2479,49.596,0.0,4.0,0.0,0.0,-0.00143441,2.99314059,-0.00203968,1.057e-05,-0.00273228,1.98726092,0.00300822,-4.98e-06,-0.00392948,0.98236108,0.00803513,-4.532e-05,-0.00538843,-0.02155831,0.01164728,-0.00010667,-0.00748029,-1.02449633,0.01559735,-0.00017905,-0.00892852,-2.02645524,0.02256867,-0.00024426,-0.01245866,-3.02742891,0.03110555,-0.00030617,0.0009669,38.52806149,38.52902839
2480,49.616,0.0,4.0,0.0,0.0,-0.00147017,2.9931405,-0.00150953,-2.207e-05,-0.00266885,1.98726049,0.0033317,-4.496e-05,-0.00376905,0.98236012,0.00800313,-6.246e-05,-0.00515699,-0.02156012,0.01149897,-8.692e-05,-0.00716256,-1.02449941,0.01617957,-0.00013242,-0.00847964,-2.02645968,0.02232276,-0.00018602,-0.01183139,-3.02743474,0.03162299,-0.00024978,0.00098494,38.5280337,38.52901864
2481,49.636,0.0,4.0,0.0,0.0,-0.00149378,2.99313985,-0.00082869,-3.73e-05,-0.00259918,1.98725921,0.00363188,-7.652e-05,-0.00360963,0.98235841,0.00793488,-0.00010462,-0.00492852,-0.02156214,0.01135148,-0.0001139,-0.00683325,-1.0245018,0.01675217,-0.00010592,-0.00803579,-2.02646236,0.02206629,-8.007e-05,-0.01119416,-3.02743813,0.03210186,-8.667e-05,0.00100192,38.52800679,38.52900871
2482,49.656,0.0,4.0,0.0,0.0,-0.00150249,2.99313913,-2.514e-05,-3.337e-05,-0.00252374,1.98725772,0.00391055,-6.408e-05,-0.00345189,0.98235642,0.00783661,-7.697e-05,-0.00470291,-0.02156413,0.01121473,-6.47e-05,-0.00649272,-1.02450333,0.01730026,-3.738e-05,-0.0075971,-2.02646306,0.02180892,7.8e-07,-0.01054776,-3.02743879,0.03253887,-2.81e-06,0.0010181,38.52798051,38.52899861
2483,49.676,0.0,4.0,0.0,0.0,-0.00149419,2.99313871,0.00086657,9.2e-07,-0.00244289,1.98725709,0.00417269,1.415e-05,-0.00329636,0.98235595,0.00771525,3.839e-05,-0.00447986,-0.02156422,0.01109726,5.548e-05,-0.00614159,-1.02450319,0.01780963,4.655e-05,-0.00716349,-2.0264627,0.02155964,2.949e-05,-0.00989306,-3.02743892,0.03293152,-1.485e-05,0.00103367,38.52795469,38.52898836
2484,49.696,0.0,4.0,0.0,0.0,-0.00146751,2.99313946,0.00180718,7.176e-05,-0.00235691,1.98725851,0.00442545,0.00011953,-0.00314342,0.9823578,0.00757832,0.00013331,-0.0042589,-0.02156234,0.01100601,0.00011841,-0.00578077,-1.02450182,0.01826727,8.281e-05,-0.00673471,-2.02646189,0.02132663,5.533e-05,-0.00923097,-3.02743909,0.03327791,1.067e-05,0.00104871,38.52792924,38.52897795
2485,49.716,0.0,4.0,0.0,0.0,-0.00142187,2.99314101,0.00275478,6.275e-05,-0.0022659,1.98726105,0.00467713,0.00010898,-0.00299331,0.98236059,0.00743411,0.00012847,-0.00403946,-0.02155984,0.01094651,0.00012731,-0.00541141,-1.02449989,0.01866174,0.00011451,-0.00631037,-2.02646025,0.02111747,0.00011364,-0.00856243,-3.02743813,0.03357602,8.883e-05,0.0010631,38.5279043,38.5289674
2486,49.736,0.0,4.0,0.0,0.0,-0.00135756,2.99314153,0.00366756,-7.47e-06,-0.0021698,1.98726224,0.00493618,1.12e-05,-0.00284608,0.98236247,0.00729173,5.622e-05,-0.00382086,-0.0215574,0.01092267,0.00011067,-0.00503487,-1.0244972,0.01898333,0.00014893,-0.00588992,-2.02645732,0.02093878,0.00017481,-0.00788843,-3.0274356,0.03382397,0.00015935,0.00107662,38.52788008,38.5289567
2487,49.756,0.0,4.0,0.0,0.0,-0.00127568,2.99314122,0.00450605,-9.34e-06,-0.00206838,1.98726212,0.00521005,-2.76e-06,-0.0027016,0.98236312,0.00716092,2.235e-05,-0.00360236,-0.02155563,0.01093653,6.644e-05,-0.0046527,-1.02449441,0.01922436,0.0001177,-0.00547269,-2.0264537,0.02079597,0.00017149,-0.00720999,-3.02743206,0.03402027,0.00018119,0.00108892,38.52785695,38.52894588
2488,49.776,0.0,4.0,0.0,0.0,-0.00117807,2.99314143,0.0052348,2.857e-05,-0.00196129,1.9872626,0.00550387,5.14e-05,-0.00255954,0.98236387,0.00705175,5.987e-05,-0.0033832,-0.02155446,0.01098836,6.166e-05,-0.00426657,-1.02449262,0.01937967,6.689e-05,-0.00505792,-2.02645102,0.02069318,8.756e-05,-0.00652814,-3.02742917,0.03416377,8.583e-05,0.00109957,38.52783537,38.52893494
2489,49.796,0.0,4.0,0.0,0.0,-0.00106724,2.9931421,0.00582445,3.147e-05,-0.00184811,1.98726387,0.00581972,6.41e-05,-0.00241936,0.98236541,0.00697432,8.258e-05,-0.00316264,-0.02155302,0.01107661,7.486e-05,-0.0038782,-1.02449156,0.01944656,3.642e-05,-0.00464478,-2.0264503,0.02063316,-1.23e-05,-0.00584396,-3.02742904,0.03425391,-6.445e-05,0.00110819,38.52781571,38.5289239
2490,49.816,0.0,4.0,0.0,0.0,-0.0009462,2.99314254,0.00625339,1.08e-05,-0.00172839,1.9872648,0.00615619,2.153e-05,-0.00228032,0.98236658,0.00693862,1.875e-05,-0.00293997,-0.02155212,0.01119821,-3.03e-06,-0.00348939,-1.0244915,0.01942468,-3.804e-05,-0.0042324,-2.02645121,0.02061724,-6.882e-05,-0.00515851,-3.02743091,0.03429058,-9.925e-05,0.0011144,38.52779839,38.52891279
2491,49.836,0.0,4.0,0.0,0.0,-0.00081829,2.99314237,0.00650871,-3.406e-05,-0.00160179,1.9872644,0.00650812,-6.812e-05,-0.00214151,0.98236576,0.00695411,-0.00010071,-0.00271457,-0.02155341,0.01134896,-0.00011812,-0.00310189,-1.02449307,0.01931619,-0.00011014,-0.0038199,-2.02645276,0.02064539,-8.367e-05,-0.00447287,-3.02743256,0.03427375,-7.036e-05,0.00111798,38.52778364,38.52890163
2492,49.856,0.0,4.0,0.0,0.0,-0.00068706,2.9931411,0.0065866,-8.589e-05,-0.00146806,1.98726217,0.00686674,-0.00014092,-0.0020018,0.98236298,0.0070292,-0.00015875,-0.00248591,-0.02155624,0.01152366,-0.00015028,-0.00271739,-1.02449552,0.01912568,-0.00013075,-0.0034064,-2.02645467,0.02071614,-0.00011386,-0.00378809,-3.02743423,0.03420376,-0.00010972,0.00111885,38.52777159,38.52889044
2493,49.876,0.0,4.0,0.0,0.0,-0.00055601,2.99313956,0.00649236,-5.05e-05,-0.00132719,1.98725966,0.00722011,-8.87e-05,-0.00185993,0.98236012,0.00717065,-0.00011482,-0.00225356,-0.02155912,0.01171635,-0.00013602,-0.00233746,-1.02449834,0.01885983,-0.00015449,-0.00299109,-2.02645752,0.02082667,-0.00017234,-0.00310523,-3.02743719,0.03408146,-0.00018448,0.00111705,38.52776221,38.52887926
2494,49.896,0.0,4.0,0.0,0.0,-0.00042845,2.99313929,0.00623968,1.359e-05,-0.00117942,1.98725889,0.0075537,9.2e-07,-0.00171454,0.98235856,0.00738297,-4.501e-05,-0.00201723,-0.02156161,0.01192082,-0.00010994,-0.00196353,-1.02450164,0.01852723,-0.00016725,-0.0025732,-2.0264614,0.02097299,-0.00020671,-0.00242534,-3.02744135,0.03390803,-0.00022195,0.00111281,38.5277553,38.52886811
2495,49.916,0.0,4.0,0.0,0.0,-0.00030737,2.99313947,0.00584973,-8.73e-06,-0.00102531,1.98725889,0.00785157,-1.91e-05,-0.00156417,0.98235789,0.00766801,-3.674e-05,-0.00177675,-0.0215634,0.01213095,-7.105e-05,-0.00159684,-1.02450457,0.01813813,-0.00011642,-0.00215207,-2.02646526,0.02115005,-0.00016401,-0.00174941,-3.0274456,0.03368496,-0.00018738,0.00110645,38.52775056,38.52885701
2496,49.936,0.0,4.0,0.0,0.0,-0.00019523,2.99313887,0.00534974,-4.379e-05,-0.00086574,1.98725789,0.00809776,-7.34e-05,-0.00140738,0.98235672,0.00802447,-7.964e-05,-0.00153206,-0.02156475,0.01234087,-7.136e-05,-0.0012384,-1.02450627,0.01770418,-5.966e-05,-0.00172714,-2.02646753,0.02135174,-5.889e-05,-0.00107843,-3.02744814,0.033414,-5.334e-05,0.00109837,38.52774761,38.52884598
2497,49.956,0.0,4.0,0.0,0.0,-9.393e-05,2.99313807,0.00477107,-2.949e-05,-0.00070189,1.98725647,0.00827742,-5.71e-05,-0.00124278,0.98235507,0.00844756,-7.079e-05,-0.00128322,-0.0215662,0.01254528,-6.082e-05,-0.00088897,-1.0245071,0.01723819,-2.03e-05,-0.00129799,-2.02646772,0.02157104,3.17e-05,-0.00041332,-3.02744771,0.03309727,8.139e-05,0.00108897,38.52774608,38.52883505
2498,49.976,0.0,4.0,0.0,0.0,-4.71e-06,2.9931378,0.00414736,4.15e-06,-0.00053521,1.98725594,0.00837801,9.8e-06,-0.00106913,0.98235449,0.0089288,2.335e-05,-0.00103038,-0.02156651,0.01273974,4.161e-05,-0.00054908,-1.02450676,0.01675361,6.075e-05,-0.00086434,-2.02646662,0.02180022,7.066e-05,0.00024501,-3.02744582,0.0327372,8.775e-05,0.00107855,38.52774566,38.52882421
2499,49.996,0.0,4.0,0.0,0.0,7.187e-05,2.99313833,0.0035126,5.027e-05,-0.00036739,1.987257,0.00839048,9.548e-05,-0.00088537,0.98235609,0.00945598,0.00013002,-0.00077378,-0.02156456,0.01292085,0.00014039,-0.00021895,-1.02450481,0.01626393,0.00012299,-0.00042608,-2.02646506,0.02203154,8.632e-05,0.00089573,-3.02744434,0.03233624,7.267e-05,0.00106736,38.52774612,38.52881348
2500,50.016,0.0,4.0,0.0,0.0,0.00013592,2.99313971,0.00289912,7.792e-05,-0.00020025,1.98725942,0.00831024,0.00012892,-0.00069074,0.98235906,0.01001345,0.00014698,-0.00051371,-0.0215616,0.0130863,0.00014246,0.00010145,-1.02450222,0.01578253,0.00013345,1.677e-05,-2.02646298,0.02225707,0.00012822,0.00153804,-3.02744228,0.03189692,0.00014329,0.00105549,38.52774737,38.52880286
2501,50.036,0.0,4.0,0.0,0.0,0.00018816,2.99314086,0.00233583,2.534e-05,-3.564e-05,1.98726135,0.00813774,4.996e-05,-0.0004848,0.98236138,0.01058263,7.872e-05,-0.00025051,-0.02155904,0.01323467,0.00011473,0.00041242,-1.02449938,0.01532246,0.00015331,0.000464,-2.02645982,0.02246862,0.00018469,0.00217121,-3.02743859,0.03142212,0.00021743,0.00104296,38.5277494,38.52879236
2502,50.056,0.0,4.0,0.0,0.0,0.00022984,2.99314076,0.00184674,-2.126e-05,0.00012464,1.98726152,0.00787882,-1.474e-05,-0.00026755,0.98236233,0.01114249,2.669e-05,1.549e-05,-0.02155698,0.01336541,8.931e-05,0.0007145,-1.02449625,0.01489605,0.00014887,0.00091526,-2.02645593,0.02265823,0.00019119,0.00279455,-3.02743403,0.03091482,0.00022647,0.0010297,38.52775229,38.528782
2503,50.076,0.0,4.0,0.0,0.0,0.00026263,2.99314067,0.00145003,2.147e-05,0.00027897,1.98726159,0.00754447,3.509e-05,-3.937e-05,0.98236293,0.01167052,4.313e-05,0.00028393,-0.02155552,0.01347872,5.936e-05,0.00100848,-1.02449384,0.01451446,8.674e-05,0.00137002,-2.0264527,0.0228185,0.00012009,0.00340745,-3.02743007,0.03037796,0.00015577,0.00101556,38.52775621,38.52877177
2504,50.096,0.0,4.0,0.0,0.0,0.00028852,2.99314147,0.00115747,4.595e-05,0.00042598,1.98726284,0.00715026,7.589e-05,0.00019885,0.9823642,0.01214381,7.806e-05,0.00055446,-0.02155437,0.01357539,5.942e-05,0.00129537,-1.02449271,0.01418735,3.189e-05,0.00182764,-2.02645138,0.02294265,1.349e-05,0.00400934,-3.02742829,0.02981439,1.679e-05,0.0010004,38.52776129,38.52876169
2505,50.116,0.0,4.0,0.0,0.0,0.00030965,2.99314211,0.00097416,1.367e-05,0.00056468,1.987264,0.00671567,2.889e-05,0.00044581,0.9823655,0.01254006,3.569e-05,0.00082677,-0.02155338,0.01365648,2.485e-05,0.00157632,-1.02449246,0.01392286,-1.132e-05,0.00228733,-2.02645189,0.02302484,-5.45e-05,0.00459972,-3.02742908,0.02922671,-7.63e-05,0.000984,38.52776776,38.52875176
2506,50.136,0.0,4.0,0.0,0.0,0.0003282,2.99314199,0.00089867,-2.484e-05,0.00069446,1.9872638,0.00626278,-4.902e-05,0.00069974,0.98236516,0.01283868,-7.313e-05,0.00110056,-0.02155395,0.01372294,-8.809e-05,0.00185267,-1.02449344,0.01372746,-8.998e-05,0.00274821,-2.02645322,0.02306005,-7.357e-05,0.00517812,-3.02743049,0.02861745,-5.184e-05,0.00096619,38.52777581,38.528742
2507,50.156,0.0,4.0,0.0,0.0,0.00034627,2.99314111,0.0009238,-6.251e-05,0.00081519,1.98726211,0.00581495,-0.00011456,0.00095852,0.9823628,0.01302202,-0.00014905,0.00137553,-0.02155658,0.01377528,-0.00015638,0.00212584,-1.02449583,0.01360564,-0.00013586,0.00320928,-2.02645482,0.02304401,-9.013e-05,0.00574415,-3.02743134,0.02798958,-5.046e-05,0.00094682,38.52778561,38.52873243
2508,50.176,0.0,4.0,0.0,0.0,0.00036574,2.99313973,0.00103745,-6.442e-05,0.00092721,1.98725972,0.00539528,-0.00010716,0.0012197,0.9823599,0.01307637,-0.00012443,0.00165141,-0.02155952,0.01381353,-0.00012825,0.00239734,-1.02449853,0.01355981,-0.00013345,0.00366949,-2.02645702,0.02297371,-0.00013415,0.00629746,-3.02743314,0.02734572,-0.0001349,0.00092577,38.5277973,38.52872307
2509,50.196,0.0,4.0,0.0,0.0,0.00038824,2.99313899,0.00122377,-4.19e-06,0.0010313,1.98725843,0.00502518,-1.696e-05,0.0014806,0.9823582,0.01299295,-4.57e-05,0.0019279,-0.02156169,0.01383707,-9.282e-05,0.00266868,-1.0245013,0.0135905,-0.00014443,0.00412774,-2.02646015,0.02284752,-0.00017204,0.00683775,-3.02743646,0.02668789,-0.00018335,0.00090304,38.52781088,38.52871392
2510,50.216,0.0,4.0,0.0,0.0,0.00041505,2.9931393,0.00146449,1.905e-05,0.00112865,1.98725862,0.00472294,1.514e-05,0.00173841,0.98235771,0.01276858,-1.678e-05,0.00220471,-0.02156332,0.01384444,-6.954e-05,0.00294139,-1.02450405,0.01369608,-0.00011985,0.0045829,-2.02646342,0.0226648,-0.00014048,0.00736476,-3.02743991,0.02601811,-0.00014874,0.00087872,38.52782628,38.528705
2511,50.236,0.0,4.0,0.0,0.0,0.00044705,2.99313918,0.00174024,-3.416e-05,0.00122074,1.98725832,0.00450237,-5.093e-05,0.00199035,0.98235712,0.01240606,-4.641e-05,0.00248149,-0.02156442,0.01383325,-4.247e-05,0.00321692,-1.02450574,0.0138728,-4.657e-05,0.00503385,-2.02646532,0.02242615,-4.279e-05,0.00787828,-3.02744195,0.02533836,-4.454e-05,0.000853,38.52784333,38.52869634
2512,50.256,0.0,4.0,0.0,0.0,0.00048475,2.99313829,0.00203185,-4.007e-05,0.00130932,1.98725698,0.00437174,-6.357e-05,0.00223373,0.98235598,0.01191426,-5.683e-05,0.00275783,-0.02156516,0.01380029,-3.136e-05,0.00349666,-1.02450607,0.01411487,7.46e-06,0.00547948,-2.02646509,0.02213339,6.024e-05,0.00837811,-3.02744147,0.02465051,8.929e-05,0.00082621,38.52786172,38.52868793
2513,50.276,0.0,4.0,0.0,0.0,0.0005283,2.99313797,0.00232153,8.79e-06,0.0013962,1.98725639,0.00433337,1.188e-05,0.0024661,0.98235546,0.01130793,1.861e-05,0.00303326,-0.02156533,0.0137417,2.951e-05,0.00378183,-1.02450547,0.01441434,5.728e-05,0.00591873,-2.02646328,0.02178943,0.00011049,0.00886413,-3.02743892,0.02395647,0.00014435,0.00079869,38.52788112,38.5286798
2514,50.296,0.0,4.0,0.0,0.0,0.00057749,2.99313852,0.00259381,4.436e-05,0.00148322,1.98725744,0.00438348,8.795e-05,0.00268537,0.98235697,0.0106072,0.00012839,0.00330723,-0.02156359,0.01365328,0.00014301,0.00407348,-1.02450357,0.01476169,0.00013305,0.00635063,-2.02646093,0.02139817,0.00012393,0.00933622,-3.02743634,0.02325767,0.00011022,0.00077083,38.52790111,38.52867195
2515,50.316,0.0,4.0,0.0,0.0,0.00063184,2.99313968,0.0028362,6.845e-05,0.00157205,1.98725966,0.00451224,0.00012487,0.00288987,0.98236009,0.00983672,0.00016629,0.0035791,-0.02156017,0.01353087,0.00017807,0.00437247,-1.02450047,0.01514616,0.00016486,0.00677427,-2.02645822,0.02096439,0.00015187,0.0097943,-3.02743407,0.02255491,0.00013578,0.00074302,38.52792136,38.52866437
2516,50.336,0.0,4.0,0.0,0.0,0.00069066,2.99314096,0.0030396,4.918e-05,0.00166411,1.98726191,0.00470451,8.562e-05,0.00307851,0.98236298,0.00902438,0.00011172,0.00384814,-0.02155705,0.01337052,0.00013027,0.00467942,-1.02449727,0.0155553,0.00015523,0.00718885,-2.02645471,0.02049362,0.00019879,0.01023829,-3.02743043,0.02184923,0.00022666,0.00071554,38.52794153,38.52865708
2517,50.356,0.0,4.0,0.0,0.0,0.00075311,2.99314137,0.00319846,-7.22e-06,0.0017605,1.98726275,0.00494077,2.17e-06,0.00325072,0.98236444,0.00819989,4.09e-05,0.00411358,-0.02155481,0.01316889,9.962e-05,0.00499468,-1.02449412,0.01597513,0.00016004,0.00759371,-2.02645047,0.01999202,0.00021492,0.01066815,-3.02742556,0.02114199,0.00024119,0.00068866,38.52796139,38.52865005
2518,50.376,0.0,4.0,0.0,0.0,0.00081827,2.99314109,0.00331041,-5.07e-06,0.00186186,1.98726263,0.00519832,6.06e-06,0.00340658,0.98236511,0.00739348,3.86e-05,0.00437454,-0.02155297,0.01292377,8.273e-05,0.00531832,-1.02449119,0.01639108,0.00012107,0.00798827,-2.02644666,0.01946624,0.000153,0.01108386,-3.02742138,0.02043406,0.00016721,0.00066245,38.52798084,38.52864329
2519,50.396,0.0,4.0,0.0,0.0,0.0008852,2.99314155,0.00337598,4.849e-05,0.00196838,1.98726346,0.00545313,7.359e-05,0.00354674,0.98236622,0.00663437,7.05e-05,0.00463017,-0.02155157,0.01263444,5.737e-05,0.00565011,-1.02448955,0.01678827,4.487e-05,0.00837214,-2.02644467,0.01892298,4.467e-05,0.01148541,-3.02741917,0.01972601,4.773e-05,0.00063692,38.52799987,38.52863679
2520,50.416,0.0,4.0,0.0,0.0,0.000953,2.99314251,0.00339808,3.185e-05,0.00207978,1.98726492,0.00568143,5.167e-05,0.00367242,0.98236756,0.00594926,4.954e-05,0.00487957,-0.02155064,0.01230182,3.264e-05,0.00598954,-1.02448917,0.01715157,-2.17e-06,0.00874503,-2.02644471,0.01836885,-4.074e-05,0.0118728,-3.02741945,0.01901834,-6.56e-05,0.00061193,38.52801861,38.52863054
2521,50.436,0.0,4.0,0.0,0.0,0.00102085,2.99314254,0.00338105,-2.619e-05,0.00219529,1.98726503,0.00586088,-4.114e-05,0.00378533,0.98236767,0.00536099,-4.819e-05,0.00512191,-0.02155065,0.01192885,-4.505e-05,0.00633577,-1.02448966,0.01746613,-5.261e-05,0.00910677,-2.02644592,0.01781039,-7.211e-05,0.01224605,-3.02742114,0.01831137,-8.567e-05,0.00058721,38.52803732,38.52862454
2522,50.456,0.0,4.0,0.0,0.0,0.001088,2.99314172,0.00333004,-5.075e-05,0.00231373,1.98726353,0.00597222,-9.979e-05,0.00388759,0.98236566,0.00488718,-0.00014088,0.00535643,-0.02155262,0.01152038,-0.00014343,0.00668768,-1.02449139,0.01771724,-0.00011688,0.00945737,-2.02644746,0.01725391,-8.392e-05,0.01260517,-3.02742252,0.01760581,-5.693e-05,0.0005625,38.52805628,38.52861878
2523,50.476,0.0,4.0,0.0,0.0,0.00115384,2.99314061,0.00325035,-5.758e-05,0.00243359,1.9872614,0.00600071,-0.00010375,0.00398163,0.9823627,0.00453948,-0.00013785,0.00558248,-0.02155566,0.01108311,-0.00014086,0.00704385,-1.02449396,0.01789088,-0.00012886,0.0097969,-2.02644946,0.01670517,-0.0001209,0.01295021,-3.02742402,0.01690267,-0.00011018,0.00053748,38.5280758,38.52861328
2524,50.496,0.0,4.0,0.0,0.0,0.00121784,2.9931397,0.00314675,-2.439e-05,0.00255312,1.98725983,0.00593692,-4.376e-05,0.00407002,0.98236062,0.00432322,-6.608e-05,0.00579956,-0.02155786,0.01062574,-8.114e-05,0.00740262,-1.02449632,0.01797483,-0.00010872,0.01012557,-2.02645232,0.01616913,-0.00016003,0.01328121,-3.02742715,0.01620235,-0.00019277,0.00051194,38.52809608,38.52860802
2525,50.516,0.0,4.0,0.0,0.0,0.00127956,2.99313973,0.0030231,2.082e-05,0.0026704,1.9872597,0.0057775,2.04e-05,0.0041554,0.98235991,0.00423714,-1.566e-05,0.00600739,-0.02155919,0.01015856,-5.902e-05,0.00776209,-1.02449843,0.01795868,-0.00010072,0.01044369,-2.02645551,0.0156498,-0.00014691,0.01359824,-3.02743095,0.01550506,-0.00016657,0.00048578,38.52811724,38.52860303
2526,50.536,0.0,4.0,0.0,0.0,0.00133864,2.99314003,0.0028821,-3.17e-06,0.00278357,1.98725994,0.00552528,-1.263e-05,0.0042403,0.9823595,0.00427339,-3.433e-05,0.00620586,-0.02156026,0.00969273,-4.448e-05,0.00812016,-1.02449999,0.01783356,-4.435e-05,0.01075162,-2.02645767,0.01515028,-5.937e-05,0.01390136,-3.0274333,0.01481158,-6.311e-05,0.000459,38.52813929,38.5285983
2527,50.556,0.0,4.0,0.0,0.0,0.00139473,2.99313947,0.00272504,-4.514e-05,0.00289083,1.98725904,0.00518877,-6.487e-05,0.00432704,0.98235852,0.00441789,-5.542e-05,0.00639513,-0.02156085,0.00924,-1.348e-05,0.00847458,-1.02450003,0.01759305,3.62e-05,0.01104977,-2.02645775,0.01467274,4.822e-05,0.01419066,-3.02743339,0.01412285,5.347e-05,0.00043176,38.52816208,38.52859384
2528,50.576,0.0,4.0,0.0,0.0,0.00144752,2.99313882,0.00255197,-5.57e-06,0.00299062,1.98725815,0.00478167,-6.58e-06,0.00441759,0.98235781,0.00465131,-1.32e-06,0.00657558,-0.02156076,0.00881203,2.749e-05,0.008823,-1.02449883,0.01723346,8.051e-05,0.01133861,-2.02645605,0.01421823,0.00011186,0.01446624,-3.02743137,0.0134398,0.00013599,0.00040424,38.52818541,38.52858965
2529,50.596,0.0,4.0,0.0,0.0,0.00149668,2.99313937,0.00236234,5.311e-05,0.00308172,1.98725904,0.00432225,8.952e-05,0.0045135,0.98235882,0.00495056,0.00010395,0.00674781,-0.02155942,0.00841966,0.00011391,0.00916303,-1.02449672,0.01675379,0.00013465,0.01161858,-2.02645359,0.01378645,0.0001299,0.01472823,-3.02742859,0.0127635,0.00012912,0.00037671,38.52820903,38.52858574
