,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,xPosition5,yPosition5,xVelocity5,yVelocity5,xPosition6,yPosition6,xVelocity6,yVelocity6,xPosition7,yPosition7,xVelocity7,yVelocity7,xPosition8,yPosition8,xVelocity8,yVelocity8,xPosition9,yPosition9,xVelocity9,yVelocity9,xPosition10,yPosition10,xVelocity10,yVelocity10,KineticEnergy,Potential,Energy
1854,37.092,-5.0,0.0,0.0,0.0,-4.10476292,-1.2969203,-0.00665754,0.01156762,-3.16251968,-2.35886256,-0.01103195,0.02245499,-2.1630641,-3.16354198,-0.00631431,0.04465332,-1.10316156,-3.67609447,0.00022556,0.07298717,0.0,-3.85435985,0.0,0.08786768,1.10316156,-3.67609447,-0.00022556,0.07298717,2.1630641,-3.16354198,0.00631431,0.04465332,3.16251968,-2.35886256,0.01103195,0.02245499,4.10476292,-1.2969203,0.00665754,0.01156762,5.0,0.0,0.0,0.0,0.0120254,-70.64607322,-70.63404783
1855,37.112,-5.0,0.0,0.0,0.0,-4.10490358,-1.29667476,-0.00740258,0.01297994,-3.16274341,-2.35840603,-0.01132656,0.02322352,-2.16319218,-3.16264874,-0.0064909,0.04468775,-1.1031593,-3.67463542,-7.76e-06,0.07290647,0.0,-3.85259819,0.0,0.08826248,1.1031593,-3.67463542,7.76e-06,0.07290647,2.16319218,-3.16264874,0.0064909,0.04468775,3.16274341,-2.35840603,0.01132656,0.02322352,4.10490358,-1.29667476,0.00740258,0.01297994,5.0,0.0,0.0,0.0,0.01214051,-70.64630916,-70.63416865
1856,37.132,-5.0,0.0,0.0,0.0,-4.10505859,-1.29640167,-0.00808823,0.01431758,-3.16297202,-2.35793295,-0.01152101,0.0241101,-2.16332353,-3.16175444,-0.00664146,0.04476091,-1.10316217,-3.67317974,-0.00028647,0.07265139,0.0,-3.8508321,0.0,0.08831015,1.10316217,-3.67317974,0.00028647,0.07265139,2.16332353,-3.16175444,0.00664146,0.04476091,3.16297202,-2.35793295,0.01152101,0.0241101,4.10505859,-1.29640167,0.00808823,0.01431758,5.0,0.0,0.0,0.0,0.01220974,-70.64650015,-70.63429041
1857,37.152,-5.0,0.0,0.0,0.0,-4.10522652,-1.29610286,-0.00869072,0.01554573,-3.16320357,-2.35744099,-0.01162134,0.02511078,-2.16345767,-3.16085822,-0.00677113,0.04488122,-1.10317102,-3.67173084,-0.00060408,0.07222975,0.0,-3.84906856,0.0,0.08800647,1.10317102,-3.67173084,0.00060408,0.07222975,2.16345767,-3.16085822,0.00677113,0.04488122,3.16320357,-2.35744099,0.01162134,0.02511078,4.10522652,-1.29610286,0.00869072,0.01554573,5.0,0.0,0.0,0.0,0.01223305,-70.64664569,-70.63441264
1858,37.172,-5.0,0.0,0.0,0.0,-4.10540548,-1.29578084,-0.00918866,0.01663565,-3.16343623,-2.35692794,-0.01163396,0.02621724,-2.16359423,-3.15995906,-0.00688442,0.04505524,-1.10318654,-3.67029196,-0.00095272,0.07164981,0.0,-3.84731462,0.0,0.08735147,1.10318654,-3.67029196,0.00095272,0.07164981,2.16359423,-3.15995906,0.00688442,0.04505524,3.16343623,-2.35692794,0.01163396,0.02621724,4.10540548,-1.29578084,0.00918866,0.01663565,5.0,0.0,0.0,0.0,0.01221098,-70.64674587,-70.63453489
1859,37.192,-5.0,0.0,0.0,0.0,-4.1055932,-1.29543858,-0.00956387,0.01756569,-3.16366833,-2.35639181,-0.01156514,0.02741648,-2.16373293,-3.15905584,-0.00698499,0.04528737,-1.10320927,-3.6688662,-0.00132349,0.07092016,0.0,-3.84557725,0.0,0.08634959,1.10320927,-3.6688662,0.00132349,0.07092016,2.16373293,-3.15905584,0.00698499,0.04528737,3.16366833,-2.35639181,0.01156514,0.02741648,4.1055932,-1.29543858,0.00956387,0.01756569,5.0,0.0,0.0,0.0,0.01214472,-70.64680142,-70.6346567
1860,37.212,-5.0,0.0,0.0,0.0,-4.10578708,-1.29507946,-0.00980223,0.01832188,-3.16389828,-2.35583091,-0.01142061,0.02869098,-2.16387353,-3.15814739,-0.0070754,0.04557967,-1.10323955,-3.66745645,-0.00170688,0.07004971,0.0,-3.84386331,0.0,0.08500976,1.10323955,-3.66745645,0.00170688,0.07004971,2.16387353,-3.15814739,0.0070754,0.04557967,3.16389828,-2.35583091,0.01142061,0.02869098,4.10578708,-1.29507946,0.00980223,0.01832188,5.0,0.0,0.0,0.0,0.01203615,-70.6468138,-70.63477765
1861,37.232,-5.0,0.0,0.0,0.0,-4.10598427,-1.294707,-0.00989414,0.01889824,-3.16412462,-2.35524396,-0.01120528,0.0300189,-2.16401585,-3.15723249,-0.00715693,0.04593164,-1.10327755,-3.66606543,-0.00209314,0.06904764,0.0,-3.84217944,0.0,0.0833453,1.10327755,-3.66606543,0.00209314,0.06904764,2.16401585,-3.15723249,0.00715693,0.04593164,3.16412462,-2.35524396,0.01120528,0.0300189,4.10598427,-1.294707,0.00989414,0.01889824,5.0,0.0,0.0,0.0,0.01188785,-70.64678517,-70.63489733
1862,37.252,-5.0,0.0,0.0,0.0,-4.10618179,-1.29432481,-0.0098349,0.01929663,-3.16434599,-2.35463012,-0.01092311,0.03137471,-2.16415971,-3.15630998,-0.00722936,0.04633996,-1.10332322,-3.6646957,-0.00247263,0.06792335,0.0,-3.84053196,0.0,0.08137379,1.10332322,-3.6646957,0.00247263,0.06792335,2.16415971,-3.15630998,0.00722936,0.04633996,3.16434599,-2.35463012,0.01092311,0.03137471,4.10618179,-1.29432481,0.0098349,0.01929663,5.0,0.0,0.0,0.0,0.01170297,-70.64671831,-70.63501534
1863,37.272,-5.0,0.0,0.0,0.0,-4.10637661,-1.29393635,-0.00962478,0.01952625,-3.16456107,-2.35398913,-0.01057705,0.03272989,-2.16430491,-3.15537879,-0.00729087,0.0467984,-1.10337634,-3.66334959,-0.00283621,0.06668645,0.0,-3.83892679,0.0,0.07911686,1.10337634,-3.66334959,0.00283621,0.06668645,2.16430491,-3.15537879,0.00729087,0.0467984,3.16456107,-2.35398913,0.01057705,0.03272989,4.10637661,-1.29393635,0.00962478,0.01952625,5.0,0.0,0.0,0.0,0.01148514,-70.64661649,-70.63513135
1864,37.292,-5.0,0.0,0.0,0.0,-4.10656576,-1.29354487,-0.00926886,0.01960287,-3.16476861,-2.3533213,-0.01016915,0.03405395,-2.16445121,-3.154438,-0.00733792,0.04729762,-1.1034365,-3.66202926,-0.00317545,0.0653467,0.0,-3.83736941,0.0,0.07659985,1.1034365,-3.66202926,0.00317545,0.0653467,2.16445121,-3.154438,0.00733792,0.04729762,3.16476861,-2.3533213,0.01016915,0.03405395,4.10656576,-1.29354487,0.00926886,0.01960287,5.0,0.0,0.0,0.0,0.01123822,-70.64648325,-70.63524503
1865,37.312,-5.0,0.0,0.0,0.0,-4.10674641,-1.29315321,-0.00877669,0.01954764,-3.16496738,-2.35262756,-0.00970077,0.03531548,-2.16459826,-3.15348693,-0.0073653,0.04782521,-1.10350313,-3.66073667,-0.00348287,0.06391399,0.0,-3.83586472,0.0,0.07385143,1.10350313,-3.66073667,0.00348287,0.06391399,2.16459826,-3.15348693,0.0073653,0.04782521,3.16496738,-2.35262756,0.00970077,0.03531548,4.10674641,-1.29315321,0.00877669,0.01954764,5.0,0.0,0.0,0.0,0.01096607,-70.6463222,-70.63535613
1866,37.332,-5.0,0.0,0.0,0.0,-4.10691597,-1.29276377,-0.00816177,0.01938579,-3.16515619,-2.35190948,-0.00917283,0.03648334,-2.16474561,-3.15252515,-0.00736617,0.04836564,-1.10357554,-3.65947357,-0.0037521,0.06239824,0.0,-3.83441705,0.0,0.07090315,1.10357554,-3.65947357,0.0037521,0.06239824,2.16474561,-3.15252515,0.00736617,0.04836564,3.16515619,-2.35190948,0.00917283,0.03648334,4.10691597,-1.29276377,0.00816177,0.01938579,5.0,0.0,0.0,0.0,0.01067234,-70.64613674,-70.63546439
1867,37.352,-5.0,0.0,0.0,0.0,-4.10707213,-1.2923784,-0.00744076,0.01914513,-3.16533386,-2.35116923,-0.00858617,0.03752788,-2.16489264,-3.15155258,-0.00733224,0.04890045,-1.10365291,-3.65824153,-0.0039779,0.06080936,0.0,-3.83303006,0.0,0.06778888,1.10365291,-3.65824153,0.0039779,0.06080936,2.16489264,-3.15155258,0.00733224,0.04890045,3.16533386,-2.35116923,0.00858617,0.03752788,4.10707213,-1.2923784,0.00744076,0.01914513,5.0,0.0,0.0,0.0,0.01036025,-70.64592988,-70.63556964
1868,37.372,-5.0,0.0,0.0,0.0,-4.10721298,-1.2919984,-0.0066328,0.01885448,-3.16549921,-2.35040955,-0.00794186,0.03842204,-2.16503857,-3.15056955,-0.00725405,0.0494085,-1.10373432,-3.65704192,-0.00415614,0.0591571,0.0,-3.8317067,0.0,0.06454434,1.10373432,-3.65704192,0.00415614,0.0591571,2.16503857,-3.15056955,0.00725405,0.0494085,3.16549921,-2.35040955,0.00794186,0.03842204,4.10721298,-1.2919984,0.0066328,0.01885448,5.0,0.0,0.0,0.0,0.01003246,-70.64570414,-70.63567168
1869,37.392,-5.0,0.0,0.0,0.0,-4.10733697,-1.29162446,-0.0057585,0.01854205,-3.16565112,-2.34963369,-0.00724155,0.03914242,-2.16518241,-3.14957682,-0.00712134,0.04986638,-1.10381879,-3.6558759,-0.00428378,0.05745098,0.0,-3.83044923,0.0,0.06120638,1.10381879,-3.6558759,0.00428378,0.05745098,2.16518241,-3.14957682,0.00712134,0.04986638,3.16565112,-2.34963369,0.00724155,0.03914242,4.10733697,-1.29162446,0.0057585,0.01854205,5.0,0.0,0.0,0.0,0.00969098,-70.64546136,-70.63577038
1870,37.412,-5.0,0.0,0.0,0.0,-4.10744299,-1.29125678,-0.00483915,0.018234,-3.16578848,-2.34884533,-0.0064877,0.03967013,-2.16532295,-3.14857565,-0.00692344,0.05024885,-1.1039053,-3.65474447,-0.00435862,0.0557001,0.0,-3.82925912,0.0,0.05781247,1.1039053,-3.65474447,0.00435862,0.0557001,2.16532295,-3.14857565,0.00692344,0.05024885,3.16578848,-2.34884533,0.0064877,0.03967013,4.10744299,-1.29125678,0.00483915,0.018234,5.0,0.0,0.0,0.0,0.00933723,-70.64520283,-70.63586561
1871,37.432,-5.0,0.0,0.0,0.0,-4.10753035,-1.29089501,-0.00389579,0.01795308,-3.16591026,-2.34804846,-0.00568386,0.03999145,-2.16545881,-3.1475678,-0.00664986,0.05052955,-1.10399276,-3.65364842,-0.00437921,0.05391302,0.0,-3.82813714,0.0,0.05439996,1.10399276,-3.65364842,0.00437921,0.05391302,2.16545881,-3.1475678,0.00664986,0.05052955,3.16591026,-2.34804846,0.00568386,0.03999145,4.10753035,-1.29089501,0.00389579,0.01795308,5.0,0.0,0.0,0.0,0.00897204,-70.64492928,-70.63595724
1872,37.452,-5.0,0.0,0.0,0.0,-4.10759878,-1.29053844,-0.00294844,0.01771752,-3.16601551,-2.3472473,-0.00483473,0.04009822,-2.16558835,-3.14655557,-0.00629079,0.05068168,-1.10408008,-3.6525884,-0.00434455,0.05209761,0.0,-3.82708328,0.0,0.05100549,1.10408008,-3.6525884,0.00434455,0.05209761,2.16558835,-3.14655557,0.00629079,0.05068168,3.16601551,-2.3472473,0.00483473,0.04009822,4.10759878,-1.29053844,0.00294844,0.01771752,5.0,0.0,0.0,0.0,0.00859587,-70.64464104,-70.63604518
1873,37.472,-5.0,0.0,0.0,0.0,-4.10764837,-1.29018601,-0.00201536,0.01754013,-3.16610337,-2.34644618,-0.0039462,0.03998799,-2.16570978,-3.14554181,-0.00583772,0.05067883,-1.10416614,-3.65156492,-0.00425394,0.05026087,0.0,-3.82609682,0.0,0.04766433,1.10416614,-3.65156492,0.00425394,0.05026087,2.16570978,-3.14554181,0.00583772,0.05067883,3.16610337,-2.34644618,0.0039462,0.03998799,4.10764837,-1.29018601,0.00201536,0.01754013,5.0,0.0,0.0,0.0,0.00820895,-70.64433824,-70.6361293
1874,37.492,-5.0,0.0,0.0,0.0,-4.10767958,-1.28983649,-0.00111255,0.01742781,-3.16617312,-2.3456494,-0.00302526,0.03966383,-2.16582116,-3.14452987,-0.00528401,0.05049587,-1.10424984,-3.65057832,-0.00410675,0.04840882,0.0,-3.82517637,0.0,0.04440974,1.10424984,-3.65057832,0.00410675,0.04840882,2.16582116,-3.14452987,0.00528401,0.05049587,3.16617312,-2.3456494,0.00302526,0.03966383,4.10767958,-1.28983649,0.00111255,0.01742781,5.0,0.0,0.0,0.0,0.00781148,-70.64402098,-70.6362095
1875,37.512,-5.0,0.0,0.0,0.0,-4.10769316,-1.28948855,-0.00025326,0.01738128,-3.1662242,-2.34486119,-0.00207981,0.03913396,-2.16592042,-3.14352358,-0.00462542,0.05010981,-1.10433001,-3.64962887,-0.00390225,0.04654638,0.0,-3.82431987,0.0,0.0412724,1.10433001,-3.64962887,0.00390225,0.04654638,2.16592042,-3.14352358,0.00462542,0.05010981,3.1662242,-2.34486119,0.00207981,0.03913396,4.10769316,-1.28948855,0.00025326,0.01738128,5.0,0.0,0.0,0.0,0.00740385,-70.64368952,-70.63628567
1876,37.532,-5.0,0.0,0.0,0.0,-4.10769007,-1.28914092,0.00055221,0.01739517,-3.1662562,-2.34408553,-0.0011184,0.03841107,-2.16600544,-3.14252721,-0.00386058,0.04950073,-1.10440552,-3.64871674,-0.00363952,0.0446773,0.0,-3.82352471,0.0,0.03827979,1.10440552,-3.64871674,0.00363952,0.0446773,2.16600544,-3.14252721,0.00386058,0.04950073,3.1662562,-2.34408553,0.0011184,0.03841107,4.10769007,-1.28914092,-0.00055221,0.01739517,5.0,0.0,0.0,0.0,0.00698676,-70.64334449,-70.63635773
1877,37.552,-5.0,0.0,0.0,0.0,-4.10767148,-1.2887925,0.00129664,0.01745841,-3.16626888,-2.34332611,-0.00014989,0.0375115,-2.16607413,-3.14154539,-0.00299136,0.04865257,-1.10447518,-3.64784203,-0.00331741,0.0428041,0.0,-3.82278775,0.0,0.03545572,1.10447518,-3.64784203,0.00331741,0.0428041,2.16607413,-3.14154539,0.00299136,0.04865257,3.16626888,-2.34332611,0.00014989,0.0375115,4.10767148,-1.2887925,-0.00129664,0.01745841,5.0,0.0,0.0,0.0,0.00656138,-70.64298696,-70.63642557
1878,37.572,-5.0,0.0,0.0,0.0,-4.10763865,-1.28844245,0.00197581,0.01755492,-3.1662622,-2.3425863,0.00081688,0.03645419,-2.16612442,-3.14058302,-0.00202309,0.04755386,-1.1045378,-3.64700481,-0.00293459,0.04092812,0.0,-3.82210541,0.0,0.03281983,1.1045378,-3.64700481,0.00293459,0.04092812,2.16612442,-3.14058302,0.00202309,0.04755386,3.1662622,-2.3425863,-0.00081688,0.03645419,4.10763865,-1.28844245,-0.00197581,0.01755492,5.0,0.0,0.0,0.0,0.00612941,-70.64261854,-70.63648913
1879,37.592,-5.0,0.0,0.0,0.0,-4.1075929,-1.2880903,0.00258834,0.01766448,-3.16623628,-2.34186904,0.00177349,0.03525965,-2.16615444,-3.13964518,-0.00096463,0.04619833,-1.10459214,-3.64620513,-0.00248969,0.03904955,0.0,-3.82147377,0.0,0.03038721,1.10459214,-3.64620513,0.00248969,0.03904955,2.16615444,-3.13964518,0.00096463,0.04619833,3.16623628,-2.34186904,-0.00177349,0.03525965,4.1075929,-1.2880903,-0.00258834,0.01766448,5.0,0.0,0.0,0.0,0.00569309,-70.64224144,-70.63654835
1880,37.612,-5.0,0.0,0.0,0.0,-4.10753556,-1.28773603,0.00313536,0.01776385,-3.16619139,-2.34117687,0.00271228,0.03394878,-2.16616249,-3.13873703,0.00017171,0.04458532,-1.10463695,-3.64544305,-0.0019815,0.03716761,0.0,-3.82088865,0.0,0.02816809,1.10463695,-3.64544305,0.0019815,0.03716761,2.16616249,-3.13873703,-0.00017171,0.04458532,3.16619139,-2.34117687,-0.00271228,0.03394878,4.10753556,-1.28773603,-0.00313536,0.01776385,5.0,0.0,0.0,0.0,0.00525522,-70.64185841,-70.63660319
1881,37.632,-5.0,0.0,0.0,0.0,-4.10746792,-1.28738007,0.00362012,0.01782794,-3.16612796,-2.3405119,0.00362663,0.03254185,-2.16614716,-3.13786367,0.00137044,0.04272005,-1.10467096,-3.64471864,-0.00140927,0.03528066,0.0,-3.82034573,0.0,0.02616758,1.10467096,-3.64471864,0.00140927,0.03528066,2.16614716,-3.13786367,-0.00137044,0.04272005,3.16612796,-2.3405119,-0.00362663,0.03254185,4.10746792,-1.28738007,-0.00362012,0.01782794,5.0,0.0,0.0,0.0,0.00481903,-70.64147269,-70.63665366
1882,37.652,-5.0,0.0,0.0,0.0,-4.10739116,-1.2870234,0.00404754,0.0178311,-3.16604654,-2.33987587,0.00451119,0.03105747,-2.16610738,-3.13703005,0.00261332,0.04061359,-1.10469289,-3.64403204,-0.00077304,0.03338648,0.0,-3.81984063,0.0,0.0243856,1.10469289,-3.64403204,0.00077304,0.03338648,2.16610738,-3.13703005,-0.00261332,0.04061359,3.16604654,-2.33987587,-0.00451119,0.03105747,4.10739116,-1.2870234,-0.00404754,0.0178311,5.0,0.0,0.0,0.0,0.00438812,-70.64108792,-70.63669979
1883,37.672,-5.0,0.0,0.0,0.0,-4.10730638,-1.28666749,0.00442374,0.01774834,-3.16594776,-2.33927016,0.00536199,0.0295118,-2.16604248,-3.13624083,0.00387991,0.03828269,-1.10470146,-3.64338342,-7.401e-05,0.0314825,0.0,-3.81936901,0.0,0.02281679,1.10470146,-3.64338342,7.401e-05,0.0314825,2.16604248,-3.13624083,-0.00387991,0.03828269,3.16594776,-2.33927016,-0.00536199,0.0295118,4.10730638,-1.28666749,-0.00442374,0.01774834,5.0,0.0,0.0,0.0,0.00396634,-70.640708,-70.63674166
1884,37.692,-5.0,0.0,0.0,0.0,-4.10721453,-1.28631428,0.00475555,0.01755654,-3.16583233,-2.33869586,0.00617649,0.02791787,-2.16595219,-3.13550028,0.00514832,0.03574938,-1.10469545,-3.64277299,0.00068505,0.02956608,0.0,-3.81892672,0.0,0.02145062,1.10469545,-3.64277299,-0.00068505,0.02956608,2.16595219,-3.13550028,-0.00514832,0.03574938,3.16583233,-2.33869586,-0.00617649,0.02791787,4.10721453,-1.28631428,-0.00475555,0.01755654,5.0,0.0,0.0,0.0,0.00355761,-70.64033697,-70.63677936
1885,37.712,-5.0,0.0,0.0,0.0,-4.10711642,-1.28596618,0.00505006,0.01723547,-3.16570098,-2.33815384,0.00695344,0.02628517,-2.16583671,-3.1348122,0.00639597,0.03304032,-1.10467369,-3.64220102,0.00149948,0.02763483,0.0,-3.81850985,0.0,0.02027163,1.10467369,-3.64220102,-0.00149948,0.02763483,2.16583671,-3.1348122,-0.00639597,0.03304032,3.16570098,-2.33815384,-0.00695344,0.02628517,4.10711642,-1.28596618,-0.00505006,0.01723547,5.0,0.0,0.0,0.0,0.0031658,-70.63997885,-70.63681305
1886,37.732,-5.0,0.0,0.0,0.0,-4.10701275,-1.28562592,0.00531421,0.01676875,-3.16555448,-2.33764481,0.00769274,0.02461954,-2.16569667,-3.1341798,0.00760047,0.03018603,-1.10463515,-3.64166784,0.00236238,0.02568685,0.0,-3.81811484,0.0,0.01925974,1.10463515,-3.64166784,-0.00236238,0.02568685,2.16569667,-3.1341798,-0.00760047,0.03018603,3.16555448,-2.33764481,-0.00769274,0.02461954,4.10701275,-1.28562592,-0.00531421,0.01676875,5.0,0.0,0.0,0.0,0.00279456,-70.63963749,-70.63684293
1887,37.752,-5.0,0.0,0.0,0.0,-4.10690404,-1.28529656,0.00555443,0.01614448,-3.16539356,-2.33716939,0.0083951,0.02292316,-2.16553316,-3.13360565,0.00874045,0.02721991,-1.10457895,-3.64117379,0.00326446,0.02372103,0.0,-3.8177386,0.0,0.01839068,1.10457895,-3.64117379,-0.00326446,0.02372103,2.16553316,-3.13360565,-0.00874045,0.02721991,3.16539356,-2.33716939,-0.0083951,0.02292316,4.10690404,-1.28529656,-0.00555443,0.01614448,5.0,0.0,0.0,0.0,0.00244722,-70.63931641,-70.6368692
1888,37.772,-5.0,0.0,0.0,0.0,-4.10679072,-1.28498132,0.00577637,0.01535571,-3.16521895,-2.33672821,0.00906175,0.02119495,-2.16534766,-3.13309165,0.0097964,0.02417721,-1.10450441,-3.64071924,0.00419388,0.02173723,0.0,-3.81737854,0.0,0.0176366,1.10450441,-3.64071924,-0.00419388,0.02173723,2.16534766,-3.13309165,-0.0097964,0.02417721,3.16521895,-2.33672821,-0.00906175,0.02119495,4.10679072,-1.28498132,-0.00577637,0.01535571,5.0,0.0,0.0,0.0,0.00212663,-70.63901875,-70.63689212
1889,37.792,-5.0,0.0,0.0,0.0,-4.10667311,-1.28468351,0.00598473,0.0144007,-3.16503136,-2.33632193,0.00969399,0.01943105,-2.16514202,-3.13263896,0.01075138,0.02109388,-1.10441113,-3.64030453,0.00513627,0.01973645,0.0,-3.81703267,0.0,0.01696672,1.10441113,-3.64030453,-0.00513627,0.01973645,2.16514202,-3.13263896,-0.01075138,0.02109388,3.16503136,-2.33632193,-0.00969399,0.01943105,4.10667311,-1.28468351,-0.00598473,0.0144007,5.0,0.0,0.0,0.0,0.00183512,-70.6387471,-70.63691197
1890,37.812,-5.0,0.0,0.0,0.0,-4.10655143,-1.28440644,0.00618309,0.0132829,-3.16483146,-2.33595134,0.0102928,0.01762554,-2.16491842,-3.13224803,0.01159167,0.01800546,-1.10429901,-3.63992998,0.00607498,0.01772089,0.0,-3.81669962,0.0,0.01634808,1.10429901,-3.63992998,-0.00607498,0.01772089,2.16491842,-3.13224803,-0.01159167,0.01800546,3.16483146,-2.33595134,-0.0102928,0.01762554,4.10655143,-1.28440644,-0.00618309,0.0132829,5.0,0.0,0.0,0.0,0.0015744,-70.63850345,-70.63692906
1891,37.832,-5.0,0.0,0.0,0.0,-4.10642586,-1.28415329,0.00637391,0.0120107,-3.16461992,-2.33561732,0.01085844,0.01577129,-2.16467924,-3.13191863,0.01230715,0.01494594,-1.10416831,-3.63959586,0.00699132,0.01569398,0.0,-3.81637871,0.0,0.01574645,1.10416831,-3.63959586,-0.00699132,0.01569398,2.16467924,-3.13191863,-0.01230715,0.01494594,3.16461992,-2.33561732,-0.01085844,0.01577129,4.10642586,-1.28415329,-0.00637391,0.0120107,5.0,0.0,0.0,0.0,0.00134552,-70.63828921,-70.63694369
1892,37.852,-5.0,0.0,0.0,0.0,-4.10629655,-1.28392702,0.00655848,0.01059706,-3.16439741,-2.33532094,0.01139012,0.01386085,-2.16442707,-3.13164987,0.01289162,0.01194678,-1.10401967,-3.63930234,0.00786512,0.01366026,0.0,-3.81606996,0.0,0.01512719,1.10401967,-3.63930234,-0.00786512,0.01366026,2.16442707,-3.13164987,-0.01289162,0.01194678,3.16439741,-2.33532094,-0.01139012,0.01386085,4.10629655,-1.28392702,-0.00655848,0.01059706,5.0,0.0,0.0,0.0,0.00114897,-70.63810515,-70.63695618
1893,37.872,-5.0,0.0,0.0,0.0,-4.1061636,-1.28373029,0.00673705,0.00905888,-3.16416461,-2.33506338,0.01188573,0.01188744,-2.16416453,-3.13144023,0.01334281,0.00903598,-1.10385416,-3.63904952,0.00867532,0.01162525,0.0,-3.81577404,0.0,0.0144562,1.10385416,-3.63904952,-0.00867532,0.01162525,2.16416453,-3.13144023,-0.01334281,0.00903598,3.16416461,-2.33506338,-0.01188573,0.01188744,4.1061636,-1.28373029,-0.00673705,0.00905888,5.0,0.0,0.0,0.0,0.00098461,-70.63795147,-70.63696686
1894,37.892,-5.0,0.0,0.0,0.0,-4.10602714,-1.2835654,0.00690888,0.00741633,-3.1639223,-2.33484596,0.01234162,0.0098458,-2.1638943,-3.13128773,0.01366226,0.00623733,-1.10367327,-3.63883736,0.00940073,0.00959515,0.0,-3.81549234,0.0,0.01370086,1.10367327,-3.63883736,-0.00940073,0.00959515,2.1638943,-3.13128773,-0.01366226,0.00623733,3.1639223,-2.33484596,-0.01234162,0.0098458,4.10602714,-1.2835654,-0.00690888,0.00741633,5.0,0.0,0.0,0.0,0.00085185,-70.6378279,-70.63697605
1895,37.912,-5.0,0.0,0.0,0.0,-4.10588733,-1.28343422,0.00707237,0.00569202,-3.16367131,-2.33467007,0.01275262,0.00773308,-2.16361895,-3.1311899,0.01385492,0.00356991,-1.10347888,-3.63866569,0.01002084,0.00757657,0.0,-3.81522684,0.0,0.01283099,1.10347888,-3.63866569,-0.01002084,0.00757657,2.16361895,-3.1311899,-0.01385492,0.00356991,3.16367131,-2.33467007,-0.01275262,0.00773308,4.10588733,-1.28343422,-0.00707237,0.00569202,5.0,0.0,0.0,0.0,0.00074969,-70.63773375,-70.63698406
1896,37.932,-5.0,0.0,0.0,0.0,-4.10574435,-1.28333813,0.00722518,0.0039102,-3.1634126,-2.33453714,0.01311203,0.00554948,-2.16334096,-3.13114398,0.01392866,0.00104768,-1.10327331,-3.63853421,0.01051671,0.00557614,0.0,-3.81498011,0.0,0.01181967,1.10327331,-3.63853421,-0.01051671,0.00557614,2.16334096,-3.13114398,-0.01392866,0.00104768,3.1634126,-2.33453714,-0.01311203,0.00554948,4.10574435,-1.28333813,-0.00722518,0.0039102,5.0,0.0,0.0,0.0,0.00067687,-70.63766805,-70.63699118
1897,37.952,-5.0,0.0,0.0,0.0,-4.10559845,-1.28327805,0.00736438,0.00209591,-3.16314729,-2.33444856,0.01341188,0.00329881,-2.1630626,-3.13114697,0.01389359,-0.00132061,-1.1030592,-3.63844251,0.01087184,0.00360014,0.0,-3.81475521,0.0,0.01064408,1.1030592,-3.63844251,-0.01087184,0.00360014,2.1630626,-3.13114697,-0.01389359,-0.00132061,3.16314729,-2.33444856,-0.01341188,0.00329881,4.10559845,-1.28327805,-0.00736438,0.00209591,5.0,0.0,0.0,0.0,0.00063197,-70.63762968,-70.63699772
1898,37.972,-5.0,0.0,0.0,0.0,-4.10544993,-1.28325436,0.00748655,0.00027419,-3.16287665,-2.3344056,0.01364314,0.0009888,-2.16278593,-3.13119575,0.01376127,-0.00353138,-1.10283952,-3.63839003,0.01107302,0.00165405,0.0,-3.81455561,0.0,0.00928613,1.10283952,-3.63839003,-0.01107302,0.00165405,2.16278593,-3.13119575,-0.01376127,-0.00353138,3.16287665,-2.3344056,-0.01364314,0.0009888,4.10544993,-1.28325436,-0.00748655,0.00027419,5.0,0.0,0.0,0.0,0.00061354,-70.63761747,-70.63700393
1899,37.992,-5.0,0.0,0.0,0.0,-4.10529916,-1.28326697,0.00758787,-0.00153065,-3.16260215,-2.33440933,0.01379621,-0.0013688,-2.16251278,-3.13128717,0.01354391,-0.00558593,-1.10261742,-3.63837613,0.01111103,-0.00025778,0.0,-3.81438511,0.0,0.00773302,1.10261742,-3.63837613,-0.01111103,-0.00025778,2.16251278,-3.13128717,-0.01354391,-0.00558593,3.16260215,-2.33440933,-0.01379621,-0.0013688,4.10529916,-1.28326697,-0.00758787,-0.00153065,5.0,0.0,0.0,0.0,0.00062019,-70.63763026,-70.63701007
1900,38.012,-5.0,0.0,0.0,0.0,-4.10514662,-1.28331531,0.00766424,-0.00329566,-3.16232546,-2.33446056,0.01386133,-0.00375829,-2.16224473,-3.13141816,0.01325349,-0.00748996,-1.10239625,-3.63840009,0.01098124,-0.00213248,0.0,-3.81424768,0.0,0.00597764,1.10239625,-3.63840009,-0.01098124,-0.00213248,2.16224473,-3.13141816,-0.01325349,-0.00748996,3.16232546,-2.33446056,-0.01386133,-0.00375829,4.10514662,-1.28331531,-0.00766424,-0.00329566,5.0,0.0,0.0,0.0,0.00065062,-70.63766702,-70.6370164
