,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,xPosition4,yPosition4,xVelocity4,yVelocity4,KineticEnergy,Potential,Energy
2314,46.295,-1.86250045,3.28736175,1.11338827,1.19296146,0.5787372,0.16409916,-1.18086449,-0.25460246,4.69963545,0.29636025,-1.51169102,-5.04383245,3.08510117,5.10279672,2.12164795,-2.57972923,-1.50097337,-3.85061788,-0.54248072,6.68520268,43.99506121,16.89811545,60.89317666
2315,46.315,-1.840512,3.31002544,1.08528222,1.07543258,0.55511756,0.15862751,-1.18024873,-0.29055971,4.67025672,0.19557944,-1.42615175,-5.03419131,3.12730663,5.05103666,2.09907702,-2.59657638,-1.51216891,-3.71526905,-0.57795875,6.84589481,44.76872049,16.12445323,60.89317372
2316,46.335,-1.81909549,3.33046143,1.05622481,0.97028858,0.53156405,0.15255643,-1.17409924,-0.31454444,4.64258926,0.0949953,-1.34063052,-5.02414332,3.16907074,4.99892098,2.07748168,-2.61532989,-1.52412856,-3.57693413,-0.61897673,6.98372907,45.44265443,15.45051686,60.89317128
2317,46.355,-1.7982681,3.34892298,1.02640149,0.87807292,0.50819643,0.14612492,-1.16150752,-0.32662571,4.61662878,-0.00538264,-1.25551739,-5.01354547,3.21041112,4.94640929,2.05667288,-2.63621319,-1.53696823,-3.43607456,-0.66604946,7.09831145,46.00071449,14.89245495,60.89316944
2318,46.375,-1.7780433,3.36567336,0.9959962,0.79924035,0.48515259,0.13956915,-1.14157097,-0.32701988,4.59236341,-0.10554187,-1.17117779,-5.00224753,3.25134164,4.893457,2.03646345,-2.65941926,-1.55081435,-3.29315765,-0.7197109,7.18944633,46.43043708,14.46273118,60.89316826
2319,46.395,-1.7584309,3.38098403,0.96519219,0.73415467,0.46258837,0.13311943,-1.11339775,-0.31609542,4.56977425,-0.20546685,-1.08795164,-4.99009482,3.29187242,4.84001598,2.01666954,-2.68511104,-1.56580415,-3.14865259,-0.78051235,7.25714662,46.72349449,14.16967332,60.89316781
2320,46.415,-1.73943704,3.39513279,0.93417318,0.68308687,0.44067728,0.12699714,-1.07611304,-0.29437769,4.54883585,-0.30513894,-1.00615251,-4.97693084,3.33200999,4.78603514,1.9971117,-2.71342188,-1.58208608,-3.00302614,-0.84901933,7.30164353,46.8760468,14.01712133,60.89316813
2321,46.435,-1.72106417,3.40840192,0.90312471,0.64621361,0.4196101,0.12141157,-1.02886724,-0.2625533,4.52951675,-0.40453633,-0.92606694,-4.96259978,3.3717573,4.73146099,1.97761583,-2.74445605,-1.59981998,-2.85673816,-0.92580635,7.32339552,46.88898383,14.00418541,60.89316924
2322,46.455,-1.70331099,3.42107629,0.87223585,0.62361599,0.39959425,0.1165566,-0.97084694,-0.22147375,4.51178005,-0.50363415,-0.84795379,-4.94694904,3.41111391,4.67623827,1.95801374,-2.7782894,-1.61917722,-2.71023701,-1.01144887,7.3230962,46.76804679,14.12512436,60.89317115
2323,46.475,-1.68617238,3.43344141,0.84170111,0.61527876,0.38085296,0.11260743,-0.90128948,-0.17215757,4.49558395,-0.60240453,-0.77204357,-4.92983147,3.45007607,4.62031048,1.93814358,-2.81496997,-1.64034059,-2.56395479,-1.10651164,7.30168025,46.52381911,14.36935473,60.89317384
2324,46.495,-1.66963925,3.44578155,0.81172258,0.62108972,0.36362402,0.10971722,-0.81950212,-0.11578993,4.48088231,-0.70081672,-0.69853793,-4.91110772,3.48863684,4.5636204,1.91784999,-2.85451868,-1.66350392,-2.41830244,-1.21153253,7.26032661,46.1715752,14.72160205,60.89317726
2325,46.515,-1.65369837,3.45837772,0.78251236,0.64083956,0.34815821,0.1080138,-0.72488645,-0.05371835,4.46762529,-0.7988373,-0.62760905,-4.89064837,3.52678626,4.50611069,1.89698405,-2.89693005,-1.68887138,-2.27366491,-1.32700091,7.20045722,45.7309747,15.16220663,60.89318133
2326,46.535,-1.63833216,3.47150581,0.75429511,0.67422189,0.33471706,0.10759648,-0.61696875,0.01255746,4.45575986,-0.89643033,-0.55939923,-4.86833607,3.56451145,4.44772436,1.87540307,-2.94217288,-1.71665621,-2.13039631,-1.45333019,7.1237296,45.225589,15.66759696,60.89318596
2327,46.555,-1.62351837,3.48543459,0.72731075,0.72083367,0.32357004,0.10853321,-0.49543602,0.08140388,4.44523048,-0.99355773,-0.49402045,-4.84406763,3.60179672,4.38840531,1.85297015,-2.99019096,-1.74707887,-1.98881539,-1.59082442,7.03202103,44.68224765,16.21094333,60.89319098
2328,46.575,-1.60922982,3.50042383,0.70181727,0.78017588,0.31499095,0.11085818,-0.36017674,0.15108208,4.43597967,-1.09017945,-0.43155423,-4.81775602,3.63862371,4.3280988,1.82955366,-3.04090376,-1.78036451,-1.84920136,-1.73963997,6.92740182,44.13019634,16.76299991,60.89319624
2329,46.595,-1.59543392,3.51672235,0.67809336,0.85165447,0.30925344,0.11457004,-0.21132393,0.21978924,4.4279486,-1.18625392,-0.37205157,-4.78933236,3.67497148,4.26675193,1.80502661,-3.09420716,-1.81673959,-1.71179041,-1.89974447,6.81209581,43.60006759,17.29313393,60.89320152
2330,46.615,-1.58209231,3.53456616,0.65644089,0.93458167,0.30662568,0.11963123,-0.04929672,0.28571345,4.42107775,-1.28173837,-0.31553335,-4.75874772,3.71081657,4.20431412,1.77926587,-3.14997399,-1.85642769,-1.57677315,-2.07087669,6.6884266,43.12268247,17.77052411,60.89320658
2331,46.635,-1.56916034,3.55417659,0.63718701,1.02817761,0.30736433,0.12596838,0.12516503,0.34710147,4.41530747,-1.37658927,-0.26199103,-4.72597488,3.74613311,4.14073757,1.75215142,-3.20805477,-1.89964457,-1.44429328,-2.25251243,6.55875057,42.72772566,18.16548552,60.89321118
2332,46.655,-1.55658654,3.57575845,0.62068543,1.13157238,0.31170785,0.13347432,0.31097902,0.40233632,4.41057856,-1.47076278,-0.21138788,-4.69100978,3.78089284,4.07597768,1.72356558,-3.2682782,-1.94659271,-1.31444767,-2.44384215,6.42537928,42.44236529,18.45084978,60.89321507
2333,46.675,-1.54431209,3.5994983,0.60731689,1.24380849,0.31986956,0.14201154,0.50671739,0.45001838,4.40683282,-1.56421521,-0.16366079,-4.65387273,3.81506518,4.00999347,1.69339227,-3.33045176,-1.99745547,-1.1872881,-2.64376577,6.29049762,42.28991642,18.60330163,60.89321805
2334,46.695,-1.53227033,3.62556267,0.5974882,1.36384404,0.33203094,0.1514174,0.71062608,0.48904184,4.40401358,-1.65690354,-0.11872263,-4.61460923,3.84861721,3.94274805,1.66151636,-3.39436223,-2.0523914,-1.06282458,-2.85090801,6.15608559,42.28866264,18.60455733,60.89321996
2335,46.715,-1.52038617,3.65409648,0.59162972,1.49055643,0.34833544,0.16151056,0.92066718,0.5186569,4.40206609,-1.74878591,-0.07646533,-4.57329028,3.88151374,3.87420898,1.62782314,-3.45977614,-2.1115291,-0.94103012,-3.06365472,6.02385309,42.45094676,18.44227395,60.89322071
2336,46.735,-1.50857575,3.68522138,0.59019089,1.62274714,0.36888342,0.17209866,1.13458101,0.53850928,4.40093797,-1.83982212,-0.03676335,-4.53001213,3.91371729,3.80434869,1.59219797,-3.52644028,-2.17496292,-0.82184661,-3.28020652,5.89519599,42.78261363,18.11060665,60.89322028
2337,46.755,-1.49674607,3.71903437,0.59363357,1.75914744,0.39372844,0.18298628,1.34996112,0.54865189,4.40057948,-1.92997416,0.00052216,-4.48489545,3.94518805,3.73314486,1.55452616,-3.59408216,-2.24274991,-0.70519135,-3.49864301,5.77117828,43.28284086,17.61037786,60.89321872
2338,46.775,-1.48479485,3.75560642,0.60242319,1.89842539,0.42287516,0.19398303,1.56433368,0.54952764,4.40094377,-2.01920666,0.035539,-4.43808377,3.97588396,3.66058083,1.51469304,-3.66241057,-2.31490804,-0.59096363,-3.7169889,5.65254129,43.94433972,16.94887642,60.89321614
2339,46.795,-1.47261054,3.79498131,0.6170176,2.03919433,0.45627868,0.20491095,1.77523279,0.54192701,4.40198697,-2.10748733,0.0684393,-4.38974126,4.00576064,3.58664593,1.4725844,-3.73111606,-2.39141575,-0.47905086,-3.9332741,5.53973598,44.75386227,16.13935041,60.89321268
2340,46.815,-1.46007263,3.8371746,0.63785405,2.18002291,0.49384543,0.21561086,1.98026529,0.52692725,4.40366827,-2.19478734,0.09937489,-4.3400499,4.03477145,3.51133585,1.42808713,-3.79987169,-2.47221253,-0.36933398,-4.14558137,5.43297143,45.69292517,15.20028333,60.8932085
2341,46.835,-1.44705218,3.88217289,0.6653346,2.31944693,0.53543515,0.2259474,2.17716133,0.50582154,4.40594988,-2.28108166,0.1284928,-4.28920598,4.0628675,3.43465301,1.38109019,-3.8683338,-2.55720035,-0.26169165,-4.35207892,5.33227131,46.73865708,14.15454668,60.89320377
2342,46.855,-1.43341271,3.92993327,0.69981065,2.45598283,0.5808637,0.23581265,2.36381017,0.48004595,4.40879682,-2.36634928,0.15593106,-4.23741613,4.08999772,3.35660684,1.33148591,-3.93614296,-2.64624553,-0.15600348,-4.55103778,5.23753032,47.86469201,13.02850662,60.89319863
2343,46.875,-1.41901132,3.9803831,0.74156739,2.58814297,0.62990654,0.24512823,2.5382826,0.4511104,4.41217679,-2.45057342,0.18181492,-4.1848929,4.11610892,3.27721412,1.27917151,-4.00292523,-2.73918092,-0.05215202,-4.74083642,5.14856476,49.04205488,11.85113836,60.89319324
2344,46.895,-1.40370022,4.03342008,0.79080899,2.71445228,0.68230244,0.25384619,2.6988427,0.4205378,4.41605981,-2.53374155,0.20625366,-4.13184998,4.14114592,3.19649923,1.22405093,-4.06829358,-2.83580795,0.04997605,-4.91995628,5.06515348,50.24001086,10.65317685,60.89318771
2345,46.915,-1.38732843,4.08891267,0.84764542,2.83346604,0.73775745,0.26194874,2.84395196,0.38981323,4.42041793,-2.61584536,0.22933795,-4.0784973,4.16505171,3.11449442,1.16603675,-4.13184968,-2.93589866,0.15048953,-5.08697208,4.98706771,51.42686927,9.46631291,60.89318218
2346,46.935,-1.36974384,4.14670091,0.91208162,2.94378828,0.7959488,0.26944709,2.97226846,0.36034363,4.42522479,-2.69688072,0.25113795,-4.02503597,4.18776763,3.03124,1.10505236,-4.193186,-3.03919739,0.24949272,-5.24054039,4.91409007,52.57074444,8.32243231,60.89317675
2347,46.955,-1.35079532,4.20659755,0.98400983,3.04409024,0.85652884,0.2763795,3.0826433,0.33342717,4.43045523,-2.77684733,0.27170206,-3.9716533,4.20923363,2.9467845,1.04103412,-4.25188825,-3.14542238,0.34708579,-5.37938932,4.84602414,53.64028059,7.25289094,60.89317153
2348,46.975,-1.33033509,4.26838959,1.06320528,3.13312822,0.91912879,0.28280895,3.17411563,0.31023122,4.43608483,-2.8557485,0.29105644,-3.91851797,4.2293885,2.86118477,0.97393357,-4.30753816,-3.25426704,0.44336519,-5.50231092,4.78269669,54.60534643,6.28782018,60.89316661
2349,46.995,-1.30822103,4.33184015,1.14932557,3.20976027,0.98336254,0.28882032,3.24590725,0.29177722,4.44208948,-2.93359067,0.30920519,-3.86577549,4.24817026,2.77450606,0.9037195,-4.35971663,-3.36540125,0.53842415,-5.60815752,4.72395463,55.43770108,5.45546102,60.8931621
2350,47.015,-1.28431903,4.39669065,1.24191365,3.27296107,1.04883017,0.29451737,3.29741721,0.2789314,4.44844492,-3.01038292,0.3261312,-3.81354407,4.26551649,2.68682196,0.83037997,-4.40800717,-3.47847254,0.63235294,-5.69584202,4.66965877,56.11162707,4.781531,60.89315807
2351,47.035,-1.25850521,4.46266328,1.34040395,3.32183471,1.11512147,0.3000196,3.32821648,0.27239976,4.45512635,-3.08613642,0.34179754,-3.76191097,4.28136473,2.59821436,0.75392398,-4.45199965,-3.59310734,0.72523918,-5.76434195,4.61967615,56.60452148,4.28863314,60.89315462
2352,47.055,-1.23066803,4.5294637,1.44413144,3.35562487,1.18181932,0.305459,3.33804273,0.27272667,4.46210808,-3.1608637,0.3561495,-3.71092947,4.29565293,2.50877322,0.67438295,-4.49129419,-3.70891231,0.81716778,-5.81270663,4.57387212,56.89743166,3.99572015,60.89315182
2353,47.075,-1.20071012,4.59678389,1.55234283,3.37372249,1.248503,0.31097686,3.32679509,0.28029606,4.46936313,-3.23457805,0.36911687,-3.66061651,4.30831989,2.4185964,0.59181179,-4.52550531,-3.8254759,0.9082209,-5.84006658,4.53210328,56.9755205,3.91762921,60.89314972
2354,47.095,-1.16854999,4.66430517,1.66420935,3.37567074,1.31475132,0.31672055,3.29452876,0.29533469,4.476863,-3.30729268,0.38061661,-3.61095108,4.31930577,2.32778926,0.50628967,-4.55426607,-3.94237009,0.9984777,-5.84564439,4.49421171,56.82844532,4.06470304,60.89314837
2355,47.115,-1.13412335,4.73170128,1.77884061,3.36116758,1.38014571,0.32284045,3.24144931,0.31791719,4.48457742,-3.37902001,0.39055575,-3.56187335,4.32855254,2.2364643,0.41792027,-4.57723225,-4.05915232,1.08801398,-5.82876594,4.46002082,56.45063622,4.44251158,60.8931478
2356,47.135,-1.09738421,4.79864146,1.89529889,3.33006602,1.44427318,0.32948696,3.16790673,0.34797233,4.49247418,-3.44977087,0.39883424,-3.51328466,4.33600449,2.14474062,0.32683172,-4.59408641,-4.17536765,1.17690183,-5.78887158,4.42933271,55.84146228,5.05168574,60.89314802
2357,47.155,-1.0583057,4.86479355,2.01261353,3.28237241,1.50672912,0.33680767,3.07438899,0.38529045,4.50051905,-3.51955375,0.40534779,-3.46504825,4.34160873,2.0527434,0.23317599,-4.60454182,-4.2905512,1.26520913,-5.7255263,4.40192722,55.00527779,5.88787122,60.89314902
2358,47.175,-1.01688055,4.92982703,2.12979493,3.21824306,1.56712,0.34494465,2.96151531,0.4295318,4.50867566,-3.588374,0.40999053,-3.41699081,4.34531562,1.96060319,0.137128,-4.60834608,-4.40423072,1.35299914,-5.63842878,4.37756203,53.95134496,6.9418058,60.89315076
2359,47.195,-0.9731214,4.99341595,2.24584816,3.13797941,1.62506593,0.35403194,2.83002898,0.4802357,4.51690553,-3.6562332,0.41265737,-3.36890467,4.34707924,1.86845522,0.03888425,-4.60528439,-4.5159293,1.44033008,-5.52741876,4.35597394,52.69363365,8.19951956,60.89315322
2360,47.215,-0.9270607,5.05524181,2.35978574,3.04202207,1.68020308,0.36419327,2.68078985,0.53683029,4.52516813,-3.72312841,0.41324601,-3.32055071,4.34685782,1.77643864,-0.06133888,-4.59518246,-4.62516832,1.52725469,-5.39248272,4.33688082,51.25050334,9.64265297,60.89315631
2361,47.235,-0.87875049,5.11499625,2.47063975,2.93094387,1.73218589,0.37553987,2.51476654,0.59864279,4.5334209,-3.78905167,0.41165849,-3.27166181,4.34461408,1.68469563,-0.16330712,-4.57790896,-4.73147038,1.61381992,-5.23375766,4.31998411,49.64427595,11.248884,60.89315996
2362,47.255,-0.82826186,5.17238362,2.5774731,2.80544216,1.78068921,0.38816862,2.33302831,0.6649103,4.54161938,-3.8539894,0.40780236,-3.22194674,4.34031559,1.59337056,-0.26677058,-4.55337734,-4.83436233,1.70006659,-5.0515332,4.30497161,47.90071181,12.99245227,60.89316407
2363,47.275,-0.77568427,5.22712341,2.67939002,2.66633044,1.82541022,0.40216033,2.13673666,0.73479073,4.54971733,-3.91792198,0.40159132,-3.17109445,4.33393506,1.50260908,-0.37146621,-4.52154725,-4.93337834,1.78602917,-4.8462518,4.29152053,46.04840354,14.84476501,60.89316855
2364,47.295,-0.72112458,5.27895244,2.77554566,2.5145294,1.86607016,0.41757824,1.92713668,0.80737406,4.55766684,-3.98082345,0.39294549,-3.11877863,4.32545057,1.41255717,-0.47712039,-4.48242527,-5.02806299,1.8717356,-4.61850744,4.27930044,44.1181051,16.77506818,60.89317327
2365,47.315,-0.66470599,5.32762695,2.86515505,2.35105748,1.90241595,0.43446684,1.70554808,0.88169367,4.56541847,-4.04266116,0.38179127,-3.06466242,4.31484574,1.32336021,-0.58345169,-4.4360651,-5.11797417,1.95720715,-4.3690427,4.26797637,42.14201448,18.75116366,60.89317814
2366,47.335,-0.6065667,5.37292446,2.94750119,2.177021,1.93422156,0.45285081,1.47335601,0.95673768,4.57292136,-4.10339569,0.36806086,-3.00840321,4.3021099,1.23516204,-0.69017357,-4.38256716,-5.20268612,2.04245837,-4.09874449,4.25721169,40.15302976,20.74015326,60.89318302
2367,47.355,-0.54685853,5.4146454,3.02194247,1.99360382,1.96128925,0.47273422,1.23200146,1.03146018,4.58012335,-4.16298075,0.35169163,-2.94965748,4.28723812,1.14810403,-0.79699712,-4.32207755,-5.2817922,2.12749711,-3.80863844,4.24667104,38.18399846,22.70918934,60.8931878
2368,47.375,-0.48574531,5.45261454,3.08791935,1.80205672,1.98345057,0.49409998,0.98297142,1.10479241,4.58697109,-4.22136319,0.33262523,-2.88808557,4.27023126,1.06232418,-0.90363379,-4.25478657,-5.35490761,2.2123245,-3.49988221,4.23602302,36.26698023,24.62621215,60.89319237
2369,47.395,-0.4234012,5.48668228,3.14496031,1.60368628,2.00056718,0.51690948,0.72778858,1.17565368,4.59341006,-4.27848317,0.31080672,-2.82335633,4.25109591,0.97795626,-1.00979792,-4.18092656,-5.42167196,2.29693515,-3.17375769,4.22494293,34.43254199,26.46065465,60.89319664
2370,47.415,-0.36000886,5.51672559,3.19268705,1.39984361,2.01253148,0.54110249,0.46800076,1.24296209,4.59938471,-4.33427433,0.28618375,-2.75515166,4.22984435,0.895129,-1.11520927,-4.10076939,-5.48175168,2.38131724,-2.83166229,4.21311535,32.7091038,28.18409671,60.89320051
2371,47.435,-0.29575754,5.54264883,3.23081896,1.19191268,2.01926698,0.5665972,0.20516993,1.30564493,4.60483843,-4.38866412,0.25870576,-2.68317088,4.20649436,0.81396532,-1.21959527,-4.01462341,-5.53484222,2.46545277,-2.47509938,4.20023668,31.12235195,29.77085194,60.89320389
2372,47.455,-0.23084112,5.56438426,3.25917686,0.98129845,2.02072845,0.59329052,-0.05913915,1.3626488,4.60971362,-4.44157419,0.22832346,-2.60713489,4.18106911,0.73458162,-1.32269318,-3.92283002,-5.58067007,2.54931779,-2.10566799,4.18601766,29.69473384,31.19847289,60.89320673
2373,47.475,-0.16545599,5.58189233,3.27768585,0.76941483,2.01690193,0.62105857,-0.32337052,1.41294944,4.61395173,-4.49292086,0.19498849,-2.52679013,4.15359687,0.65708721,-1.42425204,-3.82575994,-5.61899455,2.63288275,-1.72505178,4.1701858,28.44504669,32.44816228,60.89320897
2374,47.495,-0.09979899,5.59516179,3.28637747,0.55767245,2.00780437,0.64975736,-0.58598897,1.45556109,4.61749321,-4.54261565,0.15865342,-2.44191233,4.12411084,0.58158369,-1.52403438,-3.72380911,-5.64960943,2.71611281,-1.33500754,4.1524879,27.38812963,33.50508096,60.89321059
2375,47.515,-0.03406527,5.60420945,3.28539085,0.34746641,1.9934831,0.67922363,-0.84549207,1.48954563,4.62027761,-4.59056593,0.119272,-2.35231005,4.0926488,0.50816453,-1.62181778,-3.61739446,-5.67234423,2.79896831,-0.93735299,4.13269247,26.53466531,34.35854626,60.89321157
2376,47.535,0.0315539,5.60907977,3.27497308,0.14016397,1.97401511,0.70927593,-1.10042232,1.51402124,4.62224354,-4.63667559,0.07679973,-2.25782791,4.0592528,0.43691471,-1.71739615,-3.50694948,-5.68706534,2.88140518,-0.53395433,4.11059218,25.89109435,35.00211756,60.89321192
2377,47.555,0.09687326,5.60984416,3.25547854,-0.06290776,1.94950595,0.73971579,-1.34937923,1.52817071,4.62332876,-4.68084581,0.03119484,-2.15834963,4.02396887,0.3679104,-1.8105809,-3.39291963,-5.69367685,2.96337546,-0.12671325,4.08600631,25.45964241,35.43356924,60.89321165
2378,47.575,0.16171572,5.60660008,3.22736728,-0.2604739,1.92008853,0.77032912,-1.59103126,1.53124934,4.62347025,-4.72297585,-0.01758055,-2.05380075,3.98684662,0.30121876,-1.9012018,-3.27575788,-5.69212111,3.04482788,0.28244633,4.05878318,25.23845633,35.65475447,60.89321081
2379,47.595,0.22591438,5.59946988,3.19120227,-0.45132386,1.88592161,0.80088771,-1.82412733,1.52259239,4.62260424,-4.76296391,-0.06955893,-1.94415106,3.94793886,0.23689788,-1.98910772,-3.15592008,-5.68237909,3.12570844,0.69159171,4.02880261,25.22184286,35.67136658,60.89320944
2380,47.615,0.28931463,5.58859935,3.14764556,-0.63432297,1.84718807,0.83115091,-2.04750784,1.50162209,4.62066642,-4.80070806,-0.12476569,-1.82941671,3.90730124,0.17499673,-2.07416717,-3.03386063,-5.66447036,3.20596107,1.09879514,3.99597822,25.40059995,35.49260767,60.89320762
2381,47.635,0.35177605,5.57415615,3.09745317,-0.80842391,1.80409297,0.86086747,-2.260115,1.46785422,4.61759203,-4.83610718,-0.18321718,-1.70966197,3.86499185,0.11555524,-2.15626864,-2.91002813,-5.6384529,3.28552832,1.50214765,3.96025979,25.76242853,35.13077689,60.89320541
2382,47.655,0.41317422,5.55632791,3.04146869,-0.97267761,1.75686143,0.8897774,-2.46100212,1.42090409,4.61331611,-4.8690619,-0.24491868,-1.58500057,3.82107078,0.05860447,-2.23532082,-2.7848614,-5.60442255,3.36435213,1.89977293,3.92163548,26.29240977,34.60079314,60.89320291
2383,47.675,0.47340241,5.53532015,2.98061551,-1.12624359,1.70573635,0.91761408,-2.64934189,1.36049202,4.60777372,-4.89947565,-0.30986229,-1.45559671,3.77559977,0.00416683,-2.31125263,-2.65878562,-5.56251225,3.4423746,2.2898413,3.8801339,26.97353136,33.91966883,60.89320019
2384,47.695,0.53237306,5.51135407,2.91588751,-1.26839964,1.65097589,0.9441064,-2.82443317,1.28644814,4.60090021,-4.92725565,-0.37802474,-1.32166553,3.72864177,-0.04774363,-2.38401313,-2.53220896,-5.51289093,3.51953881,2.67058353,3.83582599,27.78724496,33.10595239,60.89319736
2385,47.715,0.59001914,5.48466403,2.84833826,-1.39855064,1.59285094,0.96898096,-2.98570633,1.19871656,4.59263159,-4.95231393,-0.44936531,-1.1834732,3.68026054,-0.09712079,-2.45357131,-2.40551941,-5.45576222,3.59578973,3.04030469,3.78882669,28.71403627,32.17915822,60.89319449
2386,47.735,0.64629514,5.45549497,2.77906847,-1.51623624,1.53164245,0.99196442,-3.13272674,1.09735863,4.58290486,-4.97456834,-0.52382377,-1.04133653,3.63052029,-0.14396609,-2.51991575,-2.27908211,-5.39136275,3.67107504,3.39739778,3.73929625,29.73398927,31.15920241,60.89319168
2387,47.755,0.70117797,5.42409963,2.709212,-1.6211374,1.46763867,1.01278586,-3.26519647,0.98255535,4.57165845,-4.99394358,-0.60131851,-0.89562197,3.57948524,-0.18828802,-2.58305414,-2.1532371,-5.31996032,3.74534611,3.74035712,3.68744112,30.82732692,30.06586207,60.893189
2388,47.775,0.75466738,5.39073567,2.63992006,-1.71308128,1.40113246,1.0311792,-3.38295395,0.85460867,4.55883262,-5.01037217,-0.68174488,-0.74674422,3.52721927,-0.2301016,-2.64301281,-2.02829747,-5.24185173,3.8185589,4.06779158,3.63351431,31.97491188,28.91827464,60.89318652
2389,47.795,0.80678619,5.35566273,2.57234408,-1.79204439,1.33241856,1.04688559,-3.4859716,0.71394162,4.54437001,-5.02379537,-0.76497372,-0.59516428,3.47378558,-0.26942784,-2.69983611,-1.90454803,-5.15736033,3.89067488,4.37843736,3.57781509,33.15869294,27.73449137,60.89318431
2390,47.815,0.85758009,5.31913941,2.5076172,-1.85815357,1.26179096,1.05965586,-3.57435161,0.56109707,4.52821606,-5.03416412,-0.85085022,-0.44138693,3.41924627,-0.30629314,-2.7535857,-1.78224443,-5.06683339,3.96166199,4.67117033,3.52068786,34.36208562,26.53109679,60.89318241
2391,47.835,0.90711712,5.28142027,2.44683488,-1.91168462,1.18954036,1.06925286,-3.64831984,0.39673511,4.51031959,-5.04143986,-0.93919305,-0.28595776,3.36366208,-0.34072874,-2.80433984,-1.66161274,-4.97063914,4.03149547,4.94501785,3.46252002,35.57027804,25.32290281,60.89318085
2392,47.855,0.95548664,5.2427529,2.39103502,-1.95305831,1.11595175,1.07545379,-3.70821835,0.2216289,4.49063332,-5.04559532,-1.02979387,-0.12945966,3.30709198,-0.37277008,-2.85219265,-1.54284947,-4.86916369,4.10015871,5.19916984,3.40373854,36.77045677,24.12272288,60.89317965
2393,47.875,1.00279806,5.20337509,2.34117818,-1.98283349,1.04130222,1.0780524,-3.7544967,0.03665919,4.46911438,-5.04661523,-1.12241716,0.02749112,3.24959294,-0.40245626,-2.89725327,-1.42612202,-4.7628076,4.16764399,5.43298895,3.34480519,37.95195023,22.9412286,60.89317883
2394,47.895,1.04917906,5.16351215,2.29812863,-2.00169747,0.96585884,1.07686107,-3.7877026,-0.15719247,4.44572492,-5.04449695,-1.21680043,0.18424942,3.1912196,-0.42982943,-2.9396451,-1.31156952,-4.65198242,4.23395316,5.6460195,3.28621004,39.10629006,21.78688832,60.89317838
2395,47.915,1.0947735,5.12337444,2.26263704,-2.01045352,0.88987683,1.07171277,-3.80847233,-0.35885137,4.42043258,-5.03925098,-1.31265479,0.34014597,3.13202398,-0.45493426,-2.97950493,-1.19930403,-4.53710688,4.29909803,5.83799501,3.22846296,40.22719304,20.66598524,60.89317828
2396,47.935,1.13973897,5.08315523,2.23532557,-2.01000597,0.8135979,1.0624628,-3.81752121,-0.56715775,4.39321103,-5.03090141,-1.40966588,0.4944926,3.07205525,-0.47781738,-3.01698215,-1.089412,-4.41860315,4.36310077,6.00884367,3.17208311,41.31046727,19.58271123,60.8931785
2397,47.955,1.18424415,5.04302884,2.21667607,-2.00134318,0.73724872,1.04899046,-3.81563449,-0.7808747,4.3640405,-5.01948624,-1.50749513,0.64658778,3.01135947,-0.49852694,-3.05223791,-0.98195597,-4.29689284,4.42599388,6.15869146,3.11758607,42.35384681,18.5393322,60.89317901
2398,47.975,1.22846587,5.00314913,2.20702217,-1.98551919,0.66103963,1.0312005,-3.8036586,-0.9986954,4.33290818,-5.00505759,-1.60578145,0.79572244,2.94997936,-0.51711209,-3.08544435,-0.8769765,-4.17239304,4.48782004,6.28786224,3.06546865,43.35675853,17.53642122,60.89317975
2399,47.995,1.2725861,4.96364838,2.20654538,-1.96363461,0.5851635,1.00902446,-3.7824926,-1.21924886,4.29980873,-4.98768176,-1.70414314,0.94118599,2.88795411,-0.53362261,-3.11678377,-0.77449418,-4.04551245,4.54863153,6.39687413,3.01619165,44.32002467,16.57315599,60.89318066
2400,48.016,1.31900455,4.92270046,2.21595238,-1.93536769,0.50604253,0.98097523,-3.75140943,-1.45220446,4.26293999,-4.96635352,-1.80706612,1.08919956,2.82217198,-0.54878053,-3.14789061,-0.669578,-3.91015905,4.61145837,6.49041378,2.96795058,45.29082944,15.60235228,60.89318172
2401,48.036,1.36349126,4.88429551,2.23422168,-1.90459597,0.4313733,0.94971323,-3.71438758,-1.67382268,4.22582455,-4.94320296,-1.90431456,1.22494314,2.75893068,-0.56119423,-3.17601116,-0.57220591,-3.77961979,4.67038845,6.56049161,2.92568142,46.17930892,14.71387383,60.89318275
2402,48.056,1.40843209,4.84653396,2.26130947,-1.87121604,0.35750841,0.91403436,-3.67114318,-1.89362812,4.18677532,-4.91739425,-2.00037218,1.35490494,2.69513989,-0.57168512,-3.20287506,-0.47729187,-3.64785572,4.72851104,6.61308094,2.8872311,47.03525256,13.85793115,60.8931837
2403,48.076,1.45399973,4.80945684,2.29682746,-1.83633526,0.28456226,0.87399084,-3.6226816,-2.11001366,4.1458205,-4.88904955,-2.09480009,1.47843361,2.63082261,-0.58030199,-3.2286974,-0.38479652,-3.5152051,4.78590386,6.64935163,2.85271182,47.86093684,13.03224765,60.89318449
