,Time,xPosition0,yPosition0,xVelocity0,yVelocity0,xPosition1,yPosition1,xVelocity1,yVelocity1,xPosition2,yPosition2,xVelocity2,yVelocity2,xPosition3,yPosition3,xVelocity3,yVelocity3,KineticEnergy,Potential,Energy
1457,29.149,-2.56059105,4.05810138,1.48368057,3.50664111,4.05810138,2.56059105,3.50664111,-1.48368057,2.56059105,-4.05810138,-1.48368057,-3.50664111,-4.05810138,-2.56059105,-3.50664111,1.48368057,28.99567982,31.89751429,60.89319411
1458,29.169,-2.52956394,4.12606839,1.61928963,3.28859061,4.12606839,2.52956394,3.28859061,-1.61928963,2.52956394,-4.12606839,-1.61928963,-3.28859061,-4.12606839,-2.52956394,-3.28859061,1.61928963,26.87385426,34.01934455,60.89319881
1459,29.189,-2.49581119,4.18958902,1.75614324,3.06212329,4.18958902,2.49581119,3.06212329,-1.75614324,2.49581119,-4.18958902,-1.75614324,-3.06212329,-4.18958902,-2.49581119,-3.06212329,1.75614324,24.92127621,35.97192695,60.89320316
1460,29.209,-2.45931396,4.24850224,1.8936364,2.82797627,4.24850224,2.45931396,2.82797627,-1.8936364,2.45931396,-4.24850224,-1.8936364,-2.82797627,-4.24850224,-2.45931396,-2.82797627,1.8936364,23.16661717,37.72658992,60.8932071
1461,29.229,-2.42006544,4.30266219,2.03117462,2.58693077,4.30266219,2.42006544,2.58693077,-2.03117462,2.42006544,-4.30266219,-2.03117462,-2.58693077,-4.30266219,-2.42006544,-2.58693077,2.03117462,21.63576235,39.2574482,60.89321055
1462,29.249,-2.37807055,4.35193905,2.16817645,2.33980789,4.35193905,2.37807055,2.33980789,-2.16817645,2.37807055,-4.35193905,-2.16817645,-2.33980789,-4.35193905,-2.37807055,-2.33980789,2.16817645,20.35138019,40.54183328,60.89321346
1463,29.269,-2.33334571,4.39621978,2.30407592,2.08746429,4.39621978,2.33334571,2.08746429,-2.30407592,2.33334571,-4.39621978,-2.30407592,-2.08746429,-4.39621978,-2.33334571,-2.08746429,2.30407592,19.33254605,41.56066973,60.89321578
1464,29.289,-2.28591849,4.4354088,2.438325,1.83078786,4.4354088,2.28591849,1.83078786,-2.438325,2.28591849,-4.4354088,-2.438325,-1.83078786,-4.4354088,-2.28591849,-1.83078786,2.438325,18.59442603,42.29879143,60.89321746
1465,29.309,-2.2358272,4.46942856,2.57039599,1.57069327,4.46942856,2.2358272,1.57069327,-2.57039599,2.2358272,-4.46942856,-2.57039599,-1.57069327,-4.46942856,-2.2358272,-1.57069327,2.57039599,18.14802583,42.74519264,60.89321848
1466,29.329,-2.1831205,4.49822003,2.69978388,1.30811748,4.49822003,2.1831205,1.30811748,-2.69978388,2.1831205,-4.49822003,-2.69978388,-1.30811748,-4.49822003,-2.1831205,-1.30811748,2.69978388,18.00000868,42.89321014,60.89321881
1467,29.349,-2.12785689,4.5217431,2.82600864,1.04401519,4.5217431,2.12785689,1.04401519,-2.82600864,2.12785689,-4.5217431,-2.82600864,-1.04401519,-4.5217431,-2.12785689,-1.04401519,2.82600864,18.15258513,42.74063334,60.89321847
1468,29.369,-2.07010421,4.53997692,2.94861749,0.77935431,4.53997692,2.07010421,0.77935431,-2.94861749,2.07010421,-4.53997692,-2.94861749,-0.77935431,-4.53997692,-2.07010421,-0.77935431,2.94861749,18.60347654,42.2897409,60.89321744
1469,29.389,-2.00993906,4.55292005,3.0671871,0.51511132,4.55292005,2.00993906,0.51511132,-3.0671871,2.00993906,-4.55292005,-3.0671871,-0.51511132,-4.55292005,-2.00993906,-0.51511132,3.0671871,19.34595273,41.54726302,60.89321575
1470,29.409,-1.9474462,4.56059067,3.1813257,0.25226664,4.56059067,1.9474462,0.25226664,-3.1813257,1.9474462,-4.56059067,-3.1813257,-0.25226664,-4.56059067,-1.9474462,-0.25226664,3.1813257,20.36894328,40.52427014,60.89321342
1471,29.429,-1.88271788,4.56302653,3.29067517,-0.00819992,4.56302653,1.88271788,-0.00819992,-3.29067517,1.88271788,-4.56302653,-3.29067517,0.00819992,-4.56302653,-1.88271788,0.00819992,3.29067517,21.65722069,39.23598981,60.8932105
1472,29.449,-1.81585319,4.56028497,3.39491307,-0.26531389,4.56028497,1.81585319,-0.26531389,-3.39491307,1.81585319,-4.56028497,-3.39491307,0.26531389,-4.56028497,-1.81585319,0.26531389,3.39491307,23.19165248,37.70155456,60.89320704
1473,29.469,-1.74695726,4.55244269,3.49375451,-0.51811066,4.55244269,1.74695726,-0.51811066,-3.49375451,1.74695726,-4.55244269,-3.49375451,0.51811066,-4.55244269,-1.74695726,0.51811066,3.49375451,24.94951841,35.94368468,60.8932031
1474,29.489,-1.67614054,4.53959557,3.586954,-0.76564015,4.53959557,1.67614054,-0.76564015,-3.586954,1.67614054,-4.53959557,-3.586954,0.76564015,-4.53959557,-1.67614054,0.76564015,3.586954,26.90488762,33.98831112,60.89319874
1475,29.509,-1.60351798,4.52185831,3.67430723,-1.00697136,4.52185831,1.60351798,-1.00697136,-3.67430723,1.60351798,-4.52185831,-3.67430723,1.00697136,-4.52185831,-1.60351798,1.00697136,3.67430723,29.02904986,31.86414418,60.89319404
1476,29.529,-1.52920821,4.49936398,3.75565271,-1.24119691,4.49936398,1.52920821,-1.24119691,-3.75565271,1.52920821,-4.49936398,-3.75565271,1.24119691,-4.49936398,-1.52920821,1.24119691,3.75565271,31.29099408,29.602195,60.89318908
1477,29.549,-1.45333262,4.47226354,3.83087329,-1.46743761,4.47226354,1.45333262,-1.46743761,-3.83087329,1.45333262,-4.47226354,-3.83087329,1.46743761,-4.47226354,-1.45333262,1.46743761,3.83087329,33.65792662,27.23525733,60.89318396
1478,29.569,-1.37601449,4.44072521,3.89989763,-1.68484687,4.44072521,1.37601449,-1.68484687,-3.89989763,1.37601449,-4.44072521,-3.89989763,1.68484687,-4.44072521,-1.37601449,1.68484687,3.89989763,36.09582099,24.79735776,60.89317875
1479,29.589,-1.29737809,4.40493379,3.96270145,-1.89261522,4.40493379,1.29737809,-1.89261522,-3.96270145,1.29737809,-4.40493379,-3.96270145,1.89261522,-4.40493379,-1.29737809,1.89261522,3.96270145,38.56999038,22.32318318,60.89317356
1480,29.609,-1.21754765,4.36508983,4.01930875,-2.08997468,4.36508983,1.21754765,-2.08997468,-4.01930875,1.21754765,-4.36508983,-4.01930875,2.08997468,-4.36508983,-1.21754765,2.08997468,4.01930875,41.04567395,19.84749453,60.89316848
1481,29.629,-1.13664647,4.32140883,4.06979273,-2.27620314,4.32140883,1.13664647,-2.27620314,-4.06979273,1.13664647,-4.32140883,-4.06979273,2.27620314,-4.32140883,-1.13664647,2.27620314,4.06979273,43.48862728,17.40453632,60.8931636
1482,29.649,-1.05479586,4.27412021,4.11427667,-2.45062876,4.27412021,1.05479586,-2.45062876,-4.11427667,1.05479586,-4.27412021,-4.11427667,2.45062876,-4.27412021,-1.05479586,2.45062876,4.11427667,45.86570765,15.02745137,60.89315901
1483,29.669,-0.97211416,4.22346629,4.15293447,-2.61263423,4.22346629,0.97211416,-2.61263423,-4.15293447,0.97211416,-4.22346629,-4.15293447,2.61263423,-4.22346629,-0.97211416,2.61263423,4.15293447,48.14544457,12.74771024,60.89315481
1484,29.689,-0.88871574,4.16970116,4.18599104,-2.7616611,4.16970116,0.88871574,-2.7616611,-4.18599104,0.88871574,-4.16970116,-4.18599104,2.7616611,-4.16970116,-0.88871574,2.7616611,4.18599104,50.29858602,10.59456505,60.89315107
1485,29.709,-0.80470994,4.11308946,4.21372235,-2.89721411,4.11308946,0.80470994,-2.89721411,-4.21372235,0.80470994,-4.11308946,-4.21372235,2.89721411,-4.11308946,-0.80470994,2.89721411,4.21372235,52.29861131,8.59453656,60.89314787
1486,29.729,-0.72020009,4.05390506,4.23645519,-3.01886538,4.05390506,0.72020009,-3.01886538,-4.23645519,0.72020009,-4.05390506,-4.23645519,3.01886538,-4.05390506,-0.72020009,3.01886538,4.23645519,54.12220156,6.77094372,60.89314528
1487,29.749,-0.63528248,3.99242968,4.25456646,-3.12625877,3.99242968,0.63528248,-3.12625877,-4.25456646,0.63528248,-3.99242968,-4.25456646,3.12625877,-3.99242968,-0.63528248,3.12625877,4.25456646,55.74965935,5.14348401,60.89314336
1488,29.769,-0.55004535,3.9289514,4.26848209,-3.21911406,3.9289514,0.55004535,-3.21911406,-4.26848209,0.55004535,-3.9289514,-4.26848209,3.21911406,-3.9289514,-0.55004535,3.21911406,4.26848209,57.16526944,3.72787271,60.89314215
1489,29.789,-0.46456796,3.86376314,4.27867532,-3.29723127,3.86376314,0.46456796,-3.29723127,-4.27867532,0.46456796,-3.86376314,-4.27867532,3.29723127,-3.86376314,-0.46456796,3.29723127,4.27867532,58.35759308,2.53554862,60.8931417
1490,29.809,-0.37891965,3.79716095,4.2856644,-3.36049478,3.79716095,0.37891965,-3.36049478,-4.2856644,0.37891965,-3.79716095,-4.2856644,3.36049478,-3.79716095,-0.37891965,3.36049478,4.2856644,59.319689,1.57345302,60.89314202
1491,29.829,-0.29315897,3.72944233,4.2900095,-3.4088775,3.72944233,0.29315897,-3.4088775,-4.2900095,0.29315897,-3.72944233,-4.2900095,3.4088775,-3.72944233,-0.29315897,3.4088775,4.2900095,60.04925475,0.84388838,60.89314313
1492,29.849,-0.20733288,3.66090439,4.29230877,-3.44244489,3.66090439,0.20733288,-3.44244489,-4.29230877,0.20733288,-3.66090439,-4.29230877,3.44244489,-3.66090439,-0.20733288,3.44244489,4.29230877,60.5486827,0.34446231,60.89314501
1493,29.869,-0.12147604,3.591842,4.29319333,-3.46135869,3.591842,0.12147604,-3.46135869,-4.29319333,0.12147604,-3.591842,-4.29319333,3.46135869,-3.591842,-0.12147604,3.46135869,4.29319333,60.82502598,0.06812168,60.89314766
1494,29.889,-0.03561019,3.52254578,4.29332125,-3.4658805,3.52254578,0.03561019,-3.4658805,-4.29332125,0.03561019,-3.52254578,-4.29332125,3.4658805,-3.52254578,-0.03561019,3.4658805,4.29332125,60.88987006,0.00328097,60.89315103
1495,29.909,0.05025629,3.45330009,4.29337013,-3.45637477,3.45330009,-0.05025629,-3.45637477,-4.29337013,-0.05025629,-3.45330009,-4.29337013,3.45637477,-3.45330009,0.05025629,3.45637477,4.29337013,60.75910721,0.13404786,60.89315507
1496,29.929,0.13612867,3.38438097,4.29402837,-3.43331125,3.38438097,-0.13612867,-3.43331125,-4.29402837,-0.13612867,-3.38438097,-4.29402837,3.43331125,-3.38438097,0.13612867,3.43331125,4.29402837,60.45261164,0.44054807,60.89315971
1497,29.949,0.22202606,3.31605399,4.29598503,-3.39726658,3.31605399,-0.22202606,-3.39726658,-4.29598503,-0.22202606,-3.31605399,-4.29598503,3.39726658,-3.31605399,0.22202606,3.39726658,4.29598503,59.99381529,0.89934956,60.89316485
1498,29.969,0.30798122,3.24857211,4.29991812,-3.34892475,3.24857211,-0.30798122,-3.34892475,-4.29991812,-0.30798122,-3.24857211,-4.29991812,3.34892475,-3.24857211,0.30798122,3.34892475,4.29991812,59.40918572,1.48398467,60.89317039
1499,29.989,0.39404028,3.18217354,4.3064815,-3.28907619,3.18217354,-0.39404028,-3.28907619,-4.3064815,-0.39404028,-3.18217354,-4.3064815,3.28907619,-3.18217354,0.39404028,3.28907619,4.3064815,58.7276102,2.16556601,60.89317621
1500,30.01,0.48457866,3.11386292,4.31687646,-3.21483087,3.11386292,-0.48457866,-3.21483087,-4.31687646,-0.48457866,-3.11386292,-4.31687646,3.21483087,-3.11386292,0.48457866,3.21483087,4.31687646,57.94111988,2.95206259,60.89318248
1501,30.03,0.57104753,3.0503565,4.33069617,-3.13429739,3.0503565,-0.57104753,-3.13429739,-4.33069617,-0.57104753,-3.0503565,-4.33069617,3.13429739,-3.0503565,0.57104753,3.13429739,4.33069617,57.15749881,3.73568961,60.89318843
1502,30.05,0.65783525,2.98854742,4.34883615,-3.04528668,2.98854742,-0.65783525,-3.04528668,-4.34883615,-0.65783525,-2.98854742,-4.34883615,3.04528668,-2.98854742,0.65783525,3.04528668,4.34883615,56.37229365,4.52090056,60.89319421
1503,30.07,0.74503239,2.92859363,4.37169612,-2.94897055,2.92859363,-0.74503239,-2.94897055,-4.37169612,-0.74503239,-2.92859363,-4.37169612,2.94897055,-2.92859363,0.74503239,2.94897055,4.37169612,55.6163086,5.27689105,60.89319965
1504,30.09,0.83273648,2.87062894,4.39957255,-2.84659044,2.87062894,-0.83273648,-2.84659044,-4.39957255,-0.83273648,-2.87062894,-4.39957255,2.84659044,-2.87062894,0.83273648,2.84659044,4.39957255,54.9186316,5.97457301,60.8932046
1505,30.11,0.92104987,2.81476173,4.4326441,-2.73944235,2.81476173,-0.92104987,-2.73944235,-4.4326441,-0.92104987,-2.81476173,-4.4326441,2.73944235,-2.81476173,0.92104987,2.73944235,4.4326441,54.30575629,6.58745262,60.89320891
1506,30.13,1.01007715,2.76107409,4.47095906,-2.62885939,2.76107409,-1.01007715,-2.62885939,-4.47095906,-1.01007715,-2.76107409,-4.47095906,2.62885939,-2.76107409,1.01007715,2.62885939,4.47095906,53.80075316,7.09245929,60.89321244
1507,30.15,1.09992252,2.70962121,4.51442566,-2.5161922,2.70962121,-1.09992252,-2.5161922,-4.51442566,-1.09992252,-2.70962121,-4.51442566,2.5161922,-2.70962121,1.09992252,2.5161922,4.51442566,53.42252442,7.47069066,60.89321507
1508,30.17,1.19068688,2.6604313,4.56280598,-2.40278802,2.6604313,-1.19068688,-2.40278802,-4.56280598,-1.19068688,-2.6604313,-4.56280598,2.40278802,-2.6604313,1.19068688,2.40278802,4.56280598,53.18517732,7.7080394,60.89321672
1509,30.19,1.2824649,2.61350579,4.61571393,-2.28996904,2.61350579,-1.2824649,-2.28996904,-4.61571393,-1.2824649,-2.61350579,-4.61571393,2.28996904,-2.61350579,1.2824649,2.28996904,4.61571393,53.09754654,7.79567079,60.89321733
1510,30.21,1.37534205,2.56882014,4.67261776,-2.17901094,2.56882014,-1.37534205,-2.17901094,-4.67261776,-1.37534205,-2.56882014,-4.67261776,2.17901094,-2.56882014,1.37534205,2.17901094,4.67261776,53.16289087,7.730326,60.89321688
1511,30.23,1.46939175,2.52632492,4.73284704,-2.07112268,2.52632492,-1.46939175,-2.07112268,-4.73284704,-1.46939175,-2.52632492,-4.73284704,2.07112268,-2.52632492,1.46939175,2.07112268,4.73284704,53.37878046,7.51443491,60.89321538
1512,30.25,1.56467276,2.48594733,4.79560389,-1.96742821,2.48594733,-1.56467276,-1.96742821,-4.79560389,-1.56467276,-2.48594733,-4.79560389,1.96742821,-2.48594733,1.56467276,1.96742821,4.79560389,53.73718091,7.15603197,60.89321288
1513,30.27,1.66122669,2.44759307,4.85997806,-1.86895106,2.44759307,-1.66122669,-1.86895106,-4.85997806,-1.66122669,-2.44759307,-4.85997806,1.86895106,-2.44759307,1.66122669,1.86895106,4.85997806,54.2247296,6.66847988,60.89320948
1514,30.29,1.75907597,2.4111485,4.92496488,-1.77660224,2.4111485,-1.75907597,-1.77660224,-4.92496488,-1.75907597,-2.4111485,-4.92496488,1.77660224,-2.4111485,1.75907597,1.77660224,4.92496488,54.82318911,6.07001617,60.89320528
1515,30.31,1.85822219,2.37648295,4.98948545,-1.69117177,2.37648295,-1.85822219,-1.69117177,-4.98948545,-1.85822219,-2.37648295,-4.98948545,1.69117177,-2.37648295,1.85822219,1.69117177,4.98948545,55.51005406,5.38314635,60.89320041
1516,30.33,1.95864477,2.34345118,5.05240795,-1.61332401,2.34345118,-1.95864477,-1.61332401,-5.05240795,-1.95864477,-2.34345118,-5.05240795,1.61332401,-2.34345118,1.95864477,1.61332401,5.05240795,56.25928093,4.6339141,60.89319503
1517,30.35,2.06030015,2.31189596,5.11256916,-1.54359646,2.31189596,-2.06030015,-1.54359646,-5.11256916,-2.06030015,-2.31189596,-5.11256916,1.54359646,-2.31189596,2.06030015,1.54359646,5.11256916,57.04210691,3.85108238,60.89318929
1518,30.37,2.16312137,2.28165055,5.16879544,-1.48240182,2.28165055,-2.16312137,-1.48240182,-5.16879544,-2.16312137,-2.28165055,-5.16879544,1.48240182,-2.28165055,2.16312137,1.48240182,5.16879544,57.82792285,3.0652605,60.89318335
1519,30.39,2.26701805,2.25254117,5.21992241,-1.43003266,2.25254117,-2.26701805,-1.43003266,-5.21992241,-2.26701805,-2.25254117,-5.21992241,1.43003266,-2.25254117,2.26701805,1.43003266,5.21992241,58.58516676,2.30801062,60.89317738
1520,30.41,2.37187678,2.22438934,5.26481289,-1.3866683,2.22438934,-2.37187678,-1.3866683,-5.26481289,-2.37187678,-2.22438934,-5.26481289,1.3866683,-2.22438934,2.37187678,1.3866683,5.26481289,59.28220751,1.610964,60.89317152
1521,30.43,2.47756181,2.19701404,5.30237272,-1.35238309,2.19701404,-2.47756181,-1.35238309,-5.30237272,-2.47756181,-2.19701404,-5.30237272,1.35238309,-2.19701404,2.47756181,1.35238309,5.30237272,59.88819292,1.00497299,60.89316591
1522,30.45,2.58391603,2.17023376,5.33156431,-1.3271558,2.17023376,-2.58391603,-1.3271558,-5.33156431,-2.58391603,-2.17023376,-5.33156431,1.3271558,-2.17023376,2.58391603,1.3271558,5.33156431,60.37384096,0.51931972,60.89316068
1523,30.47,2.69076226,2.14386827,5.35141797,-1.3108794,2.14386827,-2.69076226,-1.3108794,-5.35141797,-2.69076226,-2.14386827,-5.35141797,1.3108794,-2.14386827,2.69076226,1.3108794,5.35141797,60.7121581,0.18099783,60.89315594
1524,30.49,2.79790469,2.11774026,5.36104101,-1.30337092,2.11774026,-2.79790469,-1.30337092,-5.36104101,-2.79790469,-2.11774026,-5.36104101,1.30337092,-2.11774026,2.79790469,1.30337092,5.36104101,60.87907285,0.01407892,60.89315177
1525,30.51,2.90513047,2.09167677,5.35962483,-1.30438109,2.09167677,-2.90513047,-1.30438109,-5.35962483,-2.90513047,-2.09167677,-5.35962483,1.30438109,-2.09167677,2.90513047,1.30438109,5.35962483,60.85397664,0.03917163,60.89314827
1526,30.53,3.01221147,2.0655104,5.34645018,-1.31360351,2.0655104,-3.01221147,-1.31360351,-5.34645018,-3.01221147,-2.0655104,-5.34645018,1.31360351,-2.0655104,3.01221147,1.31360351,5.34645018,60.6201675,0.27297797,60.89314547
1527,30.55,3.1189061,2.03908037,5.32089085,-1.33068319,2.03908037,-3.1189061,-1.33068319,-5.32089085,-3.1189061,-2.03908037,-5.32089085,1.33068319,-2.03908037,3.1189061,1.33068319,5.32089085,60.16519436,0.72794907,60.89314344
1528,30.57,3.2249612,2.01223344,5.28241591,-1.35522438,2.01223344,-3.2249612,-1.35522438,-5.28241591,-3.2249612,-2.01223344,-5.28241591,1.35522438,-2.01223344,3.2249612,1.35522438,5.28241591,59.48110203,1.41204015,60.89314217
1529,30.59,3.33011394,1.98482463,5.23059092,-1.3867977,1.98482463,-3.33011394,-1.3867977,-5.23059092,-3.33011394,-1.98482463,-5.23059092,1.3867977,-1.98482463,3.33011394,1.3867977,5.23059092,58.5645784,2.3285633,60.8931417
1530,30.61,3.43409379,1.9567178,5.16507801,-1.42494649,1.9567178,-3.43409379,-1.42494649,-5.16507801,-3.43409379,-1.9567178,-5.16507801,1.42494649,-1.9567178,3.43409379,1.42494649,5.16507801,57.41700679,3.47613522,60.893142
1531,30.63,3.5366244,1.92778621,5.08563534,-1.46919257,1.92778621,-3.5366244,-1.46919257,-5.08563534,-3.5366244,-1.92778621,-5.08563534,1.46919257,-1.92778621,3.5366244,1.46919257,5.08563534,56.04442717,4.8487159,60.89314307
1532,30.65,3.63742557,1.89791284,4.99211571,-1.51904125,1.89791284,-3.63742557,-1.51904125,-4.99211571,-3.63742557,-1.89791284,-4.99211571,1.51904125,-1.89791284,3.63742557,1.51904125,4.99211571,54.4574112,6.43573365,60.89314485
1533,30.67,3.73621504,1.86699067,4.88446482,-1.57398588,1.86699067,-3.73621504,-1.57398588,-4.88446482,-3.73621504,-1.86699067,-4.88446482,1.57398588,-1.86699067,3.73621504,1.57398588,4.88446482,52.67085636,8.22229096,60.89314732
1534,30.69,3.83271041,1.83492294,4.76271896,-1.63351181,1.83492294,-3.83271041,-1.63351181,-4.76271896,-3.83271041,-1.83492294,-4.76271896,1.63351181,-1.83492294,3.83271041,1.63351181,4.76271896,50.70370548,10.18944492,60.8931504
1535,30.71,3.92663087,1.80162319,4.62700236,-1.6971,1.80162319,-3.92663087,-1.6971,-4.62700236,-3.92663087,-1.80162319,-4.62700236,1.6971,-1.80162319,3.92663087,1.6971,4.62700236,48.57859851,12.31455553,60.89315404
1536,30.73,4.01769897,1.76701538,4.4775243,-1.76423016,1.76701538,-4.01769897,-1.76423016,-4.4775243,-4.01769897,-1.76701538,-4.4775243,1.76423016,-1.76701538,4.01769897,1.76423016,4.4775243,46.32146377,14.57169439,60.89315816
1537,30.75,4.10564225,1.73103388,4.31457588,-1.83438364,1.73103388,-4.10564225,-1.83438364,-4.31457588,-4.10564225,-1.73103388,-4.31457588,1.83438364,-1.73103388,4.10564225,1.83438364,4.31457588,43.9610568,16.93210588,60.89316267
1538,30.77,4.19019487,1.69362336,4.13852666,-1.90704605,1.69362336,-4.19019487,-1.90704605,-4.13852666,-4.19019487,-1.69362336,-4.13852666,1.90704605,-1.69362336,4.19019487,1.90704605,4.13852666,41.52845512,19.36471238,60.8931675
1539,30.79,4.27109914,1.65473873,3.949821,-1.98170961,1.65473873,-4.27109914,-1.98170961,-3.949821,-4.27109914,-1.65473873,-3.949821,1.98170961,-1.65473873,4.27109914,1.98170961,3.949821,39.05651783,21.83665472,60.89317255
1540,30.81,4.34810696,1.61434498,3.74897434,-2.05787534,1.61434498,-4.34810696,-2.05787534,-3.74897434,-4.34810696,-1.61434498,-3.74897434,2.05787534,-1.61434498,4.34810696,2.05787534,3.74897434,36.57931906,24.31385867,60.89317773
1541,30.83,4.42098123,1.57241698,3.53656928,-2.13505508,1.57241698,-4.42098123,-2.13505508,-3.53656928,-4.42098123,-1.57241698,-3.53656928,2.13505508,-1.57241698,4.42098123,2.13505508,3.53656928,34.1315649,26.76161804,60.89318294
1542,30.85,4.48949715,1.5289392,3.31325148,-2.21277341,1.5289392,-4.48949715,-2.21277341,-3.31325148,-4.48949715,-1.5289392,-3.31325148,2.21277341,-1.5289392,4.48949715,2.21277341,3.31325148,31.74800315,29.14518493,60.89318809
1543,30.87,4.55344339,1.48390553,3.07972555,-2.29056943,1.48390553,-4.55344339,-2.29056943,-3.07972555,-4.55344339,-1.48390553,-3.07972555,2.29056943,-1.48390553,4.55344339,2.29056943,3.07972555,29.46283552,31.43035756,60.89319308
1544,30.89,4.61262332,1.43731887,2.83675065,-2.36799842,1.43731887,-4.61262332,-2.36799842,-2.83675065,-4.61262332,-1.43731887,-2.83675065,2.36799842,-1.43731887,4.61262332,2.36799842,2.83675065,27.30914163,33.58405621,60.89319784
1545,30.91,4.66685596,1.38919087,2.58513619,-2.4446335,1.38919087,-4.66685596,-2.4446335,-2.58513619,-4.66685596,-1.38919087,-2.58513619,2.4446335,-1.38919087,4.66685596,2.4446335,2.58513619,25.31832415,35.57487813,60.89320227
1546,30.93,4.71597699,1.33954152,2.32573724,-2.52006709,1.33954152,-4.71597699,-2.52006709,-2.32573724,-4.71597699,-1.33954152,-2.32573724,2.52006709,-1.33954152,4.71597699,2.52006709,2.32573724,23.51958364,37.37362266,60.89320631
1547,30.95,4.75983963,1.28839876,2.05944994,-2.59391244,1.28839876,-4.75983963,-2.59391244,-2.05944994,-4.75983963,-1.28839876,-2.05944994,2.59391244,-1.28839876,4.75983963,2.59391244,2.05944994,21.93943168,38.95377818,60.89320987
1548,30.97,4.79831538,1.23579802,1.78720687,-2.66580504,1.23579802,-4.79831538,-2.66580504,-1.78720687,-4.79831538,-1.23579802,-1.78720687,2.66580504,-1.23579802,4.79831538,2.66580504,1.78720687,20.60124975,40.29196314,60.89321289
1549,30.99,4.83129471,1.18178181,1.50997221,-2.73540388,1.18178181,-4.83129471,-2.73540388,-1.50997221,-4.83129471,-1.18178181,-1.50997221,2.73540388,-1.18178181,4.83129471,2.73540388,1.50997221,19.52490095,41.36831439,60.89321534
1550,31.01,4.85868766,1.12639922,1.22873698,-2.80239287,1.12639922,-4.85868766,-2.80239287,-1.22873698,-4.85868766,-1.12639922,-1.22873698,2.80239287,-1.12639922,4.85868766,2.80239287,1.22873698,18.72640066,42.1668165,60.89321716
1551,31.03,4.88042431,1.06970539,0.94451413,-2.86648194,1.06970539,-4.88042431,-2.86648194,-0.94451413,-4.88042431,-1.06970539,-0.94451413,2.86648194,-1.06970539,4.88042431,2.86648194,0.94451413,18.21765129,42.67556703,60.89321832
1552,31.05,4.8964552,1.01176098,0.65833365,-2.92740832,1.01176098,-4.8964552,-2.92740832,-0.65833365,-4.8964552,-1.01176098,-0.65833365,2.92740832,-1.01176098,4.8964552,2.92740832,0.65833365,18.00624535,42.88697345,60.8932188
1553,31.07,4.90675157,0.95263165,0.37123755,-2.98493762,0.95263165,-4.90675157,-2.98493762,-0.37123755,-4.90675157,-0.95263165,-0.37123755,2.98493762,-0.95263165,4.90675157,2.98493762,0.37123755,18.09533985,42.79787875,60.8932186
1554,31.09,4.91130559,0.89238744,0.08427492,-3.03886489,0.89238744,-4.91130559,-3.03886489,-0.08427492,-4.91130559,-0.89238744,-0.08427492,3.03886489,-0.89238744,4.91130559,3.03886489,0.08427492,18.48360417,42.40961354,60.89321771
1555,31.11,4.91013044,0.83110218,-0.20150308,-3.08901562,0.83110218,-4.91013044,-3.08901562,0.20150308,-4.91013044,-0.83110218,0.20150308,3.08901562,-0.83110218,4.91013044,3.08901562,-0.20150308,19.165242,41.72797416,60.89321616
1556,31.13,4.90326032,0.76885289,-0.4850482,-3.1352467,0.76885289,-4.90326032,-3.1352467,0.4850482,-4.90326032,-0.76885289,0.4850482,3.1352467,-0.76885289,4.90326032,3.1352467,-0.4850482,20.13008721,40.76312675,60.89321396
1557,31.15,4.89075029,0.70571912,-0.76532016,-3.17744726,0.70571912,-4.89075029,-3.17744726,0.76532016,-4.89075029,-0.70571912,0.76532016,3.17744726,-0.70571912,4.89075029,3.17744726,-0.76532016,21.36377202,39.52943915,60.89321117
1558,31.17,4.87267611,0.64178233,-1.04129157,-3.2155395,0.64178233,-4.87267611,-3.2155395,1.04129157,-4.87267611,-0.64178233,1.04129157,3.2155395,-0.64178233,4.87267611,3.2155395,-1.04129157,22.84796483,38.04524299,60.89320782
1559,31.19,4.84913394,0.57712516,-1.3119529,-3.24947944,0.57712516,-4.84913394,-3.24947944,1.3119529,-4.84913394,-0.57712516,1.3119529,3.24947944,-0.57712516,4.84913394,3.24947944,-1.3119529,24.56067407,36.3325299,60.89320397
1560,31.21,4.82023988,0.51183083,-1.57631744,-3.27925752,0.51183083,-4.82023988,-3.27925752,1.57631744,-4.82023988,-0.51183083,1.57631744,3.27925752,-0.51183083,4.82023988,3.27925752,-1.57631744,26.47661312,34.41658657,60.89319969
1561,31.23,4.7861295,0.44598238,-1.83342613,-3.30489924,0.44598238,-4.7861295,-3.30489924,1.83342613,-4.7861295,-0.44598238,1.83342613,3.30489924,-0.44598238,4.7861295,3.30489924,-1.83342613,28.56762069,32.32557437,60.89319506
1562,31.25,4.74695725,0.37966197,-2.08235241,-3.3264656,0.37966197,-4.74695725,-3.3264656,2.08235241,-4.74695725,-0.37966197,2.08235241,3.3264656,-0.37966197,4.74695725,3.3264656,-2.08235241,30.80312994,30.0900602,60.89319015
1563,31.27,4.70289574,0.31295022,-2.32220701,-3.34405355,0.31295022,-4.70289574,-3.34405355,2.32220701,-4.70289574,-0.31295022,2.32220701,3.34405355,-0.31295022,4.70289574,3.34405355,-2.32220701,33.15067904,27.74250601,60.89318505
